visit_date,site_id,registered,device_class_code,referrer_medium,referrer_source,num_visits,locale_code
2019-07-03,904,true,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,112,false,smartphone,social,Youtube,2,UNKNOWN_LOCALE
2019-07-03,109,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,902,false,desktop,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,103,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,308,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,115,false,tablet,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,116,false,desktop,search,AOL,2,UNKNOWN_LOCALE
2019-07-03,117,true,smartphone,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,1003,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,120,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,116,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,309,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,117,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,304,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,114,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,1001,false,smartphone,direct,unknown,2,UNKNOWN_LOCALE
2019-07-03,904,true,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,109,true,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,103,false,tablet,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,501,false,smartphone,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,112,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,106,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,901,false,smartphone,search,Yahoo!,2,UNKNOWN_LOCALE
2019-07-03,903,false,smartphone,search,Ecosia,2,UNKNOWN_LOCALE
2019-07-03,1302,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,113,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,308,false,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,901,true,smartphone,social,Instagram,2,UNKNOWN_LOCALE
2019-07-03,903,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,902,false,tablet,search,Bing,2,UNKNOWN_LOCALE
2019-07-03,113,false,desktop,search,Baidu,2,UNKNOWN_LOCALE
2019-07-03,1003,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,106,false,smartphone,search,Ecosia,2,UNKNOWN_LOCALE
2019-07-03,901,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,801,false,desktop,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,309,true,desktop,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,102,false,desktop,email,Seznam Mail,2,UNKNOWN_LOCALE
2019-07-03,301,false,desktop,search,Ecosia,2,UNKNOWN_LOCALE
2019-07-03,302,false,desktop,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,109,true,desktop,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,303,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,309,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,112,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,902,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,1102,false,smartphone,Email,Email,2,UNKNOWN_LOCALE
2019-07-03,106,false,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,103,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,302,false,tablet,search,DuckDuckGo,2,UNKNOWN_LOCALE
2019-07-03,1103,true,desktop,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,1103,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,117,false,desktop,search,DuckDuckGo,2,UNKNOWN_LOCALE
2019-07-03,303,false,desktop,search,Yahoo!,2,UNKNOWN_LOCALE
2019-07-03,1102,true,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,120,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,114,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,904,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2020-05-03,902,true,smartphone,direct,unknown,5331,fr_FR
2019-07-03,114,false,desktop,search,Virgilio,2,UNKNOWN_LOCALE
2019-07-03,114,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,902,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,112,true,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,902,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,117,false,tablet,Email,Email,2,UNKNOWN_LOCALE
2019-07-03,117,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,115,false,tablet,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,303,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,116,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,303,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,117,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,115,false,desktop,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,113,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,1102,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,1302,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,309,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,309,false,desktop,paid,Criteo,2,UNKNOWN_LOCALE
2019-07-03,103,false,tablet,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,1103,true,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,305,false,smartphone,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,117,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,103,false,desktop,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,106,false,smartphone,social,Pinterest,2,UNKNOWN_LOCALE
2019-07-03,306,false,desktop,search,Bing,2,UNKNOWN_LOCALE
2019-07-03,304,false,desktop,Email,Email,2,UNKNOWN_LOCALE
2019-07-03,1103,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,303,false,smartphone,social,Pinterest,2,UNKNOWN_LOCALE
2019-07-03,113,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,106,false,tablet,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,902,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,1202,false,smartphone,search,Ecosia,2,UNKNOWN_LOCALE
2019-07-03,116,false,tablet,email,Outlook.com,2,UNKNOWN_LOCALE
2019-07-03,112,true,smartphone,email,Outlook.com,2,UNKNOWN_LOCALE
2019-07-03,106,false,tablet,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,309,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,114,false,smartphone,search,Baidu,2,UNKNOWN_LOCALE
2019-07-03,116,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,302,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,122,false,smartphone,social,Youtube,2,UNKNOWN_LOCALE
2019-07-03,111,false,smartphone,Search,Paid-Bing,2,UNKNOWN_LOCALE
2019-07-03,120,false,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,904,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,112,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,103,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,121,false,tablet,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,120,true,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,102,false,desktop,search,Bing,2,UNKNOWN_LOCALE
2019-07-03,113,false,smartphone,search,Yahoo!,2,UNKNOWN_LOCALE
2019-07-03,109,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,303,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,114,false,desktop,social,Instagram,2,UNKNOWN_LOCALE
2019-07-03,117,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,309,true,tablet,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,902,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,904,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,113,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,114,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,116,false,tablet,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,1701,true,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,109,false,smartphone,paid,Google,2,UNKNOWN_LOCALE
2019-07-03,306,false,smartphone,search,Baidu,2,UNKNOWN_LOCALE
2019-07-03,301,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,112,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,109,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,308,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,904,true,smartphone,search,Ecosia,2,UNKNOWN_LOCALE
2019-07-03,302,false,tablet,email,Outlook.com,2,UNKNOWN_LOCALE
2019-07-03,116,true,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,308,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,501,true,desktop,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,121,false,desktop,search,Yandex,2,UNKNOWN_LOCALE
2019-07-03,120,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,107,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,305,true,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,1003,false,smartphone,direct,unknown,2,UNKNOWN_LOCALE
2019-07-03,303,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,309,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,304,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,103,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,1303,false,smartphone,search,Baidu,2,UNKNOWN_LOCALE
2019-07-03,303,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,1103,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,112,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,118,false,desktop,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,1002,false,smartphone,direct,unknown,2,UNKNOWN_LOCALE
2019-07-03,301,false,smartphone,social,Pinterest,2,UNKNOWN_LOCALE
2019-07-03,103,false,desktop,paid,Google,2,UNKNOWN_LOCALE
2019-07-03,111,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,305,true,desktop,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,117,false,smartphone,social,Pinterest,2,UNKNOWN_LOCALE
2019-07-03,115,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,116,false,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,302,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,305,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,112,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,106,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,308,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,302,false,smartphone,search,Yandex,2,UNKNOWN_LOCALE
2019-07-03,1101,false,tablet,paid,Taboola,2,UNKNOWN_LOCALE
2019-07-03,114,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,309,false,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,114,true,smartphone,email,Outlook.com,2,UNKNOWN_LOCALE
2019-07-03,304,false,tablet,paid,Google,2,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,114,false,smartphone,Unknown,Paid-Affiliate,2,UNKNOWN_LOCALE
2019-07-03,116,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,103,false,smartphone,paid,Google,2,UNKNOWN_LOCALE
2019-07-03,114,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,1701,true,desktop,search,Bing,2,UNKNOWN_LOCALE
2019-07-03,106,false,desktop,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,118,false,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,308,true,desktop,paid,Google,2,UNKNOWN_LOCALE
2019-07-03,308,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,116,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,902,true,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,117,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,117,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,117,false,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,1701,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,103,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,114,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,307,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,103,false,tablet,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,116,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,302,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,903,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,114,false,desktop,search,DuckDuckGo,2,UNKNOWN_LOCALE
2019-07-03,303,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,113,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,116,true,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,113,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,307,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,904,false,smartphone,Email,Email,2,UNKNOWN_LOCALE
2019-07-03,116,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,116,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,301,true,tablet,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,113,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,109,true,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,302,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,117,false,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,304,false,desktop,search,Yahoo!,2,UNKNOWN_LOCALE
2019-07-03,308,false,tablet,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,117,false,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,1701,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,904,false,tablet,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,116,false,tablet,search,Yahoo!,2,UNKNOWN_LOCALE
2019-07-03,1101,false,tablet,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,120,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,303,false,smartphone,social,Youtube,2,UNKNOWN_LOCALE
2019-07-03,109,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,305,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,303,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,120,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,903,false,smartphone,social,Youtube,2,UNKNOWN_LOCALE
2019-07-03,106,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,303,false,tablet,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,1303,false,tablet,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,118,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,308,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,902,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,113,false,smartphone,Social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,114,false,desktop,search,Yahoo!,2,UNKNOWN_LOCALE
2019-07-03,121,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,109,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,114,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,801,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,901,true,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,1102,true,desktop,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,1303,false,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,103,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,106,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,305,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,1302,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,309,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,102,false,desktop,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,801,true,desktop,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,304,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,304,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,113,true,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,903,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,902,true,tablet,email,Outlook.com,2,UNKNOWN_LOCALE
2019-07-03,121,false,desktop,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,309,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,117,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,116,false,smartphone,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,305,true,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,117,false,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,117,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,112,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,301,false,smartphone,Unknown,Paid-Affiliate,2,UNKNOWN_LOCALE
2019-07-03,308,false,smartphone,search,Yahoo!,2,UNKNOWN_LOCALE
2019-07-03,303,false,smartphone,Social,Paid-Social,2,UNKNOWN_LOCALE
2019-07-03,1201,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,305,true,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,308,false,desktop,social,Youtube,2,UNKNOWN_LOCALE
2019-07-03,106,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,114,false,desktop,Social,Paid-Social,2,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,303,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,112,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,903,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,117,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,106,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,308,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,904,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,902,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,114,false,tablet,social,Youtube,2,UNKNOWN_LOCALE
2019-07-03,904,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,111,true,desktop,Search,Paid-Bing,2,UNKNOWN_LOCALE
2019-07-03,301,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,903,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,112,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,114,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,113,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,109,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,114,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,106,false,desktop,search,Yahoo!,2,UNKNOWN_LOCALE
2019-07-03,114,false,tablet,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,307,false,smartphone,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,902,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,112,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,121,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,303,false,desktop,search,T-Online,2,UNKNOWN_LOCALE
2019-07-03,115,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,303,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,902,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,117,false,smartphone,search,DuckDuckGo,2,UNKNOWN_LOCALE
2019-07-03,903,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,903,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,112,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,114,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,1103,false,smartphone,search,Ecosia,2,UNKNOWN_LOCALE
2019-07-03,112,false,desktop,search,Yahoo!,2,UNKNOWN_LOCALE
2019-07-03,109,false,smartphone,search,Yandex,2,UNKNOWN_LOCALE
2019-07-03,116,false,tablet,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,902,true,desktop,search,Yahoo!,2,UNKNOWN_LOCALE
2019-07-03,109,true,tablet,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,116,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,303,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,112,false,desktop,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,301,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,309,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,904,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,106,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,109,true,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,1102,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,308,true,tablet,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,113,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,103,true,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,113,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,501,false,desktop,social,Instagram,2,UNKNOWN_LOCALE
2019-07-03,304,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,904,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,903,true,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,114,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,112,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,1101,false,desktop,paid,Taboola,2,UNKNOWN_LOCALE
2019-07-03,116,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,117,true,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,308,true,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,501,false,smartphone,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,114,true,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,115,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,114,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,901,false,desktop,social,Youtube,2,UNKNOWN_LOCALE
2019-07-03,1701,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,109,false,tablet,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,904,true,desktop,social,Twitter,2,UNKNOWN_LOCALE
2019-07-03,109,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,301,false,smartphone,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,904,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,302,false,tablet,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,902,true,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,306,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,303,false,smartphone,paid,Google,2,UNKNOWN_LOCALE
2019-07-03,103,false,desktop,social,Youtube,2,UNKNOWN_LOCALE
2019-07-03,117,false,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,303,true,smartphone,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,116,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,116,false,desktop,search,Google,2,UNKNOWN_LOCALE
2019-07-03,106,false,tablet,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,102,true,smartphone,internal,unknown,2,UNKNOWN_LOCALE
2019-07-03,304,false,desktop,paid,Google,2,UNKNOWN_LOCALE
2019-07-03,309,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,113,false,smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,902,false,tablet,email,Outlook.com,2,UNKNOWN_LOCALE
2019-07-03,1102,true,tablet,search,Google,2,UNKNOWN_LOCALE
2019-07-03,309,false,tablet,social,Facebook,2,UNKNOWN_LOCALE
2019-07-03,109,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,305,false,smartphone,paid,Google,2,UNKNOWN_LOCALE
2019-07-03,103,false,desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-07-03,120,false,smartphone,search,Google,2,UNKNOWN_LOCALE
2019-07-03,106,false,smartphone,social,Youtube,2,UNKNOWN_LOCALE
