business_channel_id,registered,site_id,first_time_buyer,device_class_code,locale_code,std_revenue,num_orders,num_units,std_tax,std_shipping,std_total_discount,submit_date,std_promotional_order_discount,std_promotional_shipping_discount,std_promotional_product_discount,std_manual_order_discount,std_manual_shipping_discount,std_manual_product_discount
7,false,117,true,smartphone,UNKNOWN_LOCALE,211.703035,4,7.000000,35.186100,19.328896,22.261071,2017-01-01,0.000000,19.328896,2.932175,0.000000,0.000000,0.000000
7,false,121,false,tablet,UNKNOWN_LOCALE,12.000000,1,2.000000,3.000000,5.000000,0.000000,2017-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,false,121,true,desktop,UNKNOWN_LOCALE,214.000000,5,12.000000,38.340000,21.660000,8.330000,2017-01-01,0.000000,8.330000,0.000000,0.000000,0.000000,0.000000
7,false,121,true,smartphone,UNKNOWN_LOCALE,231.500000,4,12.000000,40.240000,18.330000,10.000000,2017-01-01,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000
7,true,310,false,tablet,UNKNOWN_LOCALE,138.100000,5,19.000000,27.810000,23.960000,0.000000,2017-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,false,302,false,desktop,UNKNOWN_LOCALE,553.817486,18,52.000000,91.483860,86.980036,111.973896,2017-01-01,0.000000,86.980036,24.993860,0.000000,0.000000,0.000000
7,false,302,false,smartphone,UNKNOWN_LOCALE,853.591328,23,52.000000,141.858625,111.141157,124.300759,2017-01-01,0.000000,111.141157,13.159602,0.000000,0.000000,0.000000
7,false,302,false,tablet,UNKNOWN_LOCALE,59.816370,1,4.000000,9.981123,4.832224,4.832224,2017-01-01,0.000000,4.832224,0.000000,0.000000,0.000000,0.000000
7,false,302,true,desktop,UNKNOWN_LOCALE,1518.338858,38,94.000000,251.897287,183.624514,220.511277,2017-01-01,0.000000,183.624514,36.886763,0.000000,0.000000,0.000000
7,false,302,true,smartphone,UNKNOWN_LOCALE,2778.212356,84,189.000000,459.917518,405.906844,500.639561,2017-01-01,0.000000,405.906844,94.732717,0.000000,0.000000,0.000000
7,false,302,true,tablet,UNKNOWN_LOCALE,649.453305,17,48.000000,107.810208,82.147810,95.366056,2017-01-01,0.000000,82.147810,13.218246,0.000000,0.000000,0.000000
7,false,303,false,desktop,UNKNOWN_LOCALE,296.500000,3,18.000000,47.340000,0.000000,0.000000,2017-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,false,303,false,tablet,UNKNOWN_LOCALE,62.500000,1,4.000000,10.420000,0.000000,0.000000,2017-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,false,303,true,desktop,UNKNOWN_LOCALE,124.200000,2,10.000000,20.970000,0.000000,0.000000,2017-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,false,303,true,smartphone,UNKNOWN_LOCALE,45.000000,2,6.000000,7.180000,5.040000,5.040000,2017-01-01,0.000000,5.040000,0.000000,0.000000,0.000000,0.000000
7,false,303,true,tablet,UNKNOWN_LOCALE,99.700000,2,9.000000,17.300000,4.960000,4.960000,2017-01-01,0.000000,4.960000,0.000000,0.000000,0.000000,0.000000
7,false,304,false,desktop,UNKNOWN_LOCALE,27.949492,1,1.000000,4.574193,4.832224,7.377352,2017-01-01,0.000000,4.832224,2.545128,0.000000,0.000000,0.000000
7,false,304,true,desktop,UNKNOWN_LOCALE,29.321750,1,1.000000,4.890868,4.832224,4.832224,2017-01-01,0.000000,4.832224,0.000000,0.000000,0.000000,0.000000
7,false,304,true,smartphone,UNKNOWN_LOCALE,146.608750,4,5.000000,24.430882,19.328896,19.328896,2017-01-01,0.000000,19.328896,0.000000,0.000000,0.000000,0.000000
7,false,304,true,tablet,UNKNOWN_LOCALE,29.321750,1,1.000000,4.890868,4.832224,4.832224,2017-01-01,0.000000,4.832224,0.000000,0.000000,0.000000,0.000000
7,false,305,false,desktop,UNKNOWN_LOCALE,217.487964,9,25.000000,42.555713,24.020559,8.075459,2017-01-01,0.000000,6.061224,2.014235,0.000000,0.000000,0.000000
7,false,305,false,smartphone,UNKNOWN_LOCALE,160.091324,3,14.000000,28.957872,9.091840,5.767131,2017-01-01,0.000000,3.030615,2.736516,0.000000,0.000000,0.000000
7,false,305,false,tablet,UNKNOWN_LOCALE,22.982209,1,3.000000,4.508139,3.030612,3.205071,2017-01-01,0.000000,0.000000,3.205071,0.000000,0.000000,0.000000
7,false,305,false,unknown,UNKNOWN_LOCALE,163.580888,5,22.000000,30.849899,13.156390,5.432084,2017-01-01,0.000000,5.432084,0.000000,0.000000,0.000000,0.000000
7,false,305,true,desktop,UNKNOWN_LOCALE,83.240303,9,13.000000,20.163828,22.762280,0.000000,2017-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,false,305,true,smartphone,UNKNOWN_LOCALE,209.740036,11,28.000000,42.725367,27.975873,7.562629,2017-01-01,0.000000,5.432088,2.130541,0.000000,0.000000,0.000000
7,false,305,true,tablet,UNKNOWN_LOCALE,35.320323,2,2.000000,7.559192,5.432085,0.000000,2017-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,false,305,true,unknown,UNKNOWN_LOCALE,235.413964,15,30.000000,49.696057,30.744100,3.030612,2017-01-01,0.000000,3.030612,0.000000,0.000000,0.000000,0.000000
7,false,306,false,desktop,UNKNOWN_LOCALE,159.017715,2,2.000000,26.096358,9.664448,21.885753,2017-01-01,0.000000,9.664448,12.221305,0.000000,0.000000,0.000000
7,false,306,true,desktop,UNKNOWN_LOCALE,179.542940,2,3.000000,29.380394,9.664448,25.990798,2017-01-01,0.000000,9.664448,16.326350,0.000000,0.000000,0.000000
7,false,306,true,smartphone,UNKNOWN_LOCALE,331.042558,3,6.000000,55.113162,14.496672,16.549195,2017-01-01,0.000000,14.496672,2.052523,0.000000,0.000000,0.000000
7,false,306,true,tablet,UNKNOWN_LOCALE,24.630270,1,1.000000,4.105045,4.832224,4.832224,2017-01-01,0.000000,4.832224,0.000000,0.000000,0.000000,0.000000
7,false,309,false,smartphone,UNKNOWN_LOCALE,126.676800,2,10.000000,22.621440,6.061224,3.030612,2017-01-01,0.000000,3.030612,0.000000,0.000000,0.000000,0.000000
7,false,309,false,unknown,UNKNOWN_LOCALE,102.011453,2,10.000000,19.073189,4.064552,4.064552,2017-01-01,0.000000,4.064552,0.000000,0.000000,0.000000,0.000000
7,false,309,true,desktop,UNKNOWN_LOCALE,83.340000,1,6.000000,14.464119,3.030614,3.030614,2017-01-01,0.000000,3.030614,0.000000,0.000000,0.000000,0.000000
7,false,309,true,smartphone,UNKNOWN_LOCALE,183.824422,4,20.000000,33.560205,10.754919,4.693695,2017-01-01,0.000000,4.693695,0.000000,0.000000,0.000000,0.000000
7,false,309,true,tablet,UNKNOWN_LOCALE,87.414400,1,5.000000,15.170844,3.030612,3.030612,2017-01-01,0.000000,3.030612,0.000000,0.000000,0.000000,0.000000
7,false,309,true,unknown,UNKNOWN_LOCALE,102.693044,3,21.000000,19.966069,5.727635,2.401469,2017-01-01,0.000000,2.401469,0.000000,0.000000,0.000000,0.000000
7,true,102,true,tablet,UNKNOWN_LOCALE,91.118400,1,3.000000,15.813858,3.030613,3.030613,2017-01-01,0.000000,3.030613,0.000000,0.000000,0.000000,0.000000
7,true,102,true,unknown,UNKNOWN_LOCALE,81.620523,2,4.000000,15.129048,4.064555,17.510073,2017-01-01,15.846990,1.663083,0.000000,0.000000,0.000000,0.000000
7,true,103,false,desktop,UNKNOWN_LOCALE,67.526512,1,7.000000,11.384982,3.030615,12.213943,2017-01-01,9.183328,3.030615,0.000000,0.000000,0.000000,0.000000
7,true,103,true,desktop,UNKNOWN_LOCALE,25.189793,1,4.000000,4.673336,3.030612,9.183327,2017-01-01,9.183327,0.000000,0.000000,0.000000,0.000000,0.000000
7,true,109,false,desktop,UNKNOWN_LOCALE,988.000000,12,83.000000,166.310000,8.330000,0.000000,2017-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,true,109,false,smartphone,UNKNOWN_LOCALE,285.500000,3,25.000000,48.250000,3.330000,0.000000,2017-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,true,109,false,tablet,UNKNOWN_LOCALE,88.000000,1,8.000000,14.670000,0.000000,0.000000,2017-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,true,109,true,desktop,UNKNOWN_LOCALE,661.000000,9,52.000000,114.160000,20.000000,0.000000,2017-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,true,109,true,smartphone,UNKNOWN_LOCALE,654.000000,5,51.000000,109.000000,0.000000,0.000000,2017-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,true,109,true,tablet,UNKNOWN_LOCALE,231.500000,3,26.000000,38.580000,0.000000,0.000000,2017-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,true,112,false,desktop,UNKNOWN_LOCALE,159.956011,3,16.000000,26.518591,14.496672,18.742461,2017-01-01,0.000000,14.496672,4.245789,0.000000,0.000000,0.000000
7,true,112,false,smartphone,UNKNOWN_LOCALE,329.576470,3,17.000000,54.925503,14.496671,14.496671,2017-01-01,0.000000,14.496671,0.000000,0.000000,0.000000,0.000000
7,true,112,false,tablet,UNKNOWN_LOCALE,79.755160,2,8.000000,13.300346,9.664448,9.664448,2017-01-01,0.000000,9.664448,0.000000,0.000000,0.000000,0.000000
7,true,112,true,desktop,UNKNOWN_LOCALE,479.903218,6,41.000000,79.555774,28.993343,41.695525,2017-01-01,0.000000,28.993343,12.702182,0.000000,0.000000,0.000000
