site_id,request_date,family,total_requests,total_response_time_ms,error_requests,avg_response_time_ms
2101,2019-11-07,OCAPI,7335,3698348,0,504.2055896387185
2101,2019-11-08,OCAPI,2514,2013629,0,800.9661893396977
2101,2019-11-09,OCAPI,2117,1637211,0,773.3637222484648
2101,2019-11-10,OCAPI,2175,1569694,0,721.6983908045977
2101,2019-11-11,OCAPI,3514,2384883,0,678.6804211724531
2101,2019-11-12,OCAPI,3374,2536245,0,751.702726733847
2101,2019-11-13,OCAPI,3552,2407704,0,677.8445945945946
2101,2019-11-14,OCAPI,3520,2242915,0,637.1917613636364
2101,2019-11-15,OCAPI,3049,2244937,0,736.2863233847163
2101,2019-11-16,OCAPI,1498,746775,0,498.5146862483311
2101,2019-11-17,OCAPI,86,28578,0,332.30232558139534
2101,2019-11-18,OCAPI,4260,1837039,0,431.2298122065728
2101,2019-11-19,OCAPI,2948,1601530,0,543.2598371777476
2101,2019-11-20,OCAPI,3361,2119796,0,630.7039571556085
2101,2019-11-21,OCAPI,4403,2843704,0,645.8560072677719
2101,2019-11-22,OCAPI,3471,2276075,0,655.7404206280611
2101,2019-11-23,OCAPI,2087,1401805,0,671.6842357450887
2101,2019-11-24,OCAPI,2221,1339321,0,603.0261143628996
2101,2019-11-25,OCAPI,3977,2263938,0,569.2577319587629
2101,2019-11-26,OCAPI,3716,2274905,0,612.1918729817007
2101,2019-11-27,OCAPI,3002,2105681,0,701.4260493004664
2101,2019-11-28,OCAPI,4589,2858172,0,622.831117890608
2101,2019-11-29,OCAPI,3173,2519922,0,794.1764891270092
2101,2019-11-30,OCAPI,2157,1674139,0,776.1423273064441
2101,2019-12-01,OCAPI,2323,1647028,0,709.0090400344383
2101,2019-12-02,OCAPI,2684,2249562,0,838.1378539493294
2101,2019-12-03,OCAPI,3622,2465190,0,680.6156819436775
2101,2019-12-04,OCAPI,2969,2143310,0,721.8962613674638
2101,2019-12-05,OCAPI,2982,2048577,0,686.9808853118712
2101,2019-12-06,OCAPI,3192,2866356,0,897.9812030075188
2101,2019-12-07,OCAPI,2055,1450223,0,705.7046228710462
2101,2019-12-08,OCAPI,2053,1463620,0,712.9176814417925
2101,2019-12-09,OCAPI,3430,2522205,0,735.3367346938776
2101,2019-12-10,OCAPI,2483,1653556,0,665.9508658880386
2101,2019-12-11,OCAPI,3102,2379767,0,767.1718246292714
2101,2019-12-12,OCAPI,4518,3062415,0,677.8253652058432
2101,2019-12-13,OCAPI,2534,2034138,0,802.7379636937648
2101,2019-12-14,OCAPI,2327,1413912,0,607.6115169746455
2101,2019-12-15,OCAPI,2098,1388913,0,662.0176358436606
2101,2019-12-16,OCAPI,3302,2314360,0,700.8964264082374
2101,2019-12-17,OCAPI,2503,1742910,0,696.3284059129045
2101,2019-12-18,OCAPI,2595,2161755,0,833.0462427745665
2101,2019-12-19,OCAPI,3280,2078483,0,633.6838414634146
2101,2019-12-20,OCAPI,2855,1730711,0,606.2035026269702
2101,2019-12-21,OCAPI,2031,1491136,0,734.1880846873462
2101,2019-12-22,OCAPI,2016,1527453,0,757.6651785714286
2101,2019-12-23,OCAPI,3040,2018823,0,664.0865131578947
2101,2019-12-24,OCAPI,3044,1705519,0,560.28876478318
2101,2019-12-25,OCAPI,1804,1236699,0,685.5315964523281
2101,2019-12-26,OCAPI,3738,1749816,0,468.115569823435
2101,2019-12-27,OCAPI,2366,1800269,0,760.8913778529163
2101,2019-12-28,OCAPI,2002,1522466,0,760.4725274725274
2101,2019-12-29,OCAPI,2050,1621862,0,791.1521951219512
2101,2019-12-30,OCAPI,2673,2011186,0,752.4077815188926
2101,2019-12-31,OCAPI,2142,1721694,0,803.7787114845938
2101,2020-01-01,OCAPI,2007,1434483,0,714.7399103139013
2101,2020-01-02,OCAPI,2722,2215826,0,814.04335047759
2101,2020-01-03,OCAPI,2936,2166346,0,737.8562670299727
2101,2020-01-04,OCAPI,2034,1520114,0,747.3520157325468
2101,2020-01-05,OCAPI,2026,1451704,0,716.5370187561698
2101,2020-01-06,OCAPI,2294,1709683,0,745.2846556233653
2101,2020-01-07,OCAPI,2829,2372991,0,838.8091198303288
2101,2020-01-08,OCAPI,3455,2301556,0,666.1522431259045
2101,2020-01-09,OCAPI,2175,1883333,0,865.9002298850575
2101,2020-01-10,OCAPI,2414,1760053,0,729.1023198011599
2101,2020-01-11,OCAPI,2042,1512255,0,740.57541625857
2101,2020-01-12,OCAPI,1776,1402177,0,789.5140765765766
2101,2020-01-13,OCAPI,2218,1778481,0,801.8399458972046
2101,2020-01-14,OCAPI,3198,2273071,0,710.7789243277048
2101,2020-01-15,OCAPI,2479,1864733,0,752.2117789431222
2101,2020-01-16,OCAPI,2659,2202605,0,828.3584054155698
2101,2020-01-17,OCAPI,2756,2197382,0,797.3084179970972
2101,2020-01-18,OCAPI,2012,1380840,0,686.3021868787276
2101,2020-01-19,OCAPI,1990,1401377,0,704.2095477386935
2101,2020-01-20,OCAPI,2792,2734699,0,979.4767191977078
2101,2020-01-21,OCAPI,2815,3410165,0,1211.4262877442275
2101,2020-01-22,OCAPI,2765,3699911,0,1338.1233273056057
2101,2020-01-23,OCAPI,2441,2461773,0,1008.5100368701352
2101,2020-01-24,OCAPI,2197,1771778,0,806.4533454710969
2101,2020-01-25,OCAPI,2017,1495730,0,741.5617253346554
2101,2020-01-26,OCAPI,2077,1423497,0,685.3620606644198
2101,2020-01-27,OCAPI,2311,1827583,0,790.8191259195154
2101,2020-01-29,OCAPI,3074,2438815,0,793.368575146389
2101,2020-01-30,OCAPI,3157,1934432,0,612.7437440608172
2101,2020-01-31,OCAPI,2148,1993395,0,928.0237430167598
2101,2020-02-01,OCAPI,1711,1266959,0,740.4786674459381
2101,2020-02-02,OCAPI,1710,1231425,0,720.1315789473684
2101,2020-02-03,OCAPI,2566,2150201,0,837.9583008573655
2101,2020-02-04,OCAPI,4057,2455880,0,605.3438501355681
2101,2020-02-06,OCAPI,2977,2355043,0,791.0792744373531
2101,2020-02-07,OCAPI,2936,2155653,0,734.2142370572207
2101,2020-02-08,OCAPI,1954,1409819,0,721.5040941658137
2101,2020-02-09,OCAPI,1211,616546,0,509.12138728323697
2101,2020-02-11,OCAPI,4664,3205778,0,687.3451972555746
2101,2020-02-12,OCAPI,2781,2222308,0,799.1039194534341
2101,2020-02-16,OCAPI,2530,1456624,0,575.7407114624506
2101,2020-02-17,OCAPI,3009,2098401,0,697.3748753738784
2101,2020-02-22,OCAPI,1946,1708578,0,877.9948612538541
2101,2020-02-23,OCAPI,2096,2140546,0,1021.2528625954199
2101,2020-02-24,OCAPI,2721,3385678,0,1244.2771040058801
2101,2020-02-28,OCAPI,2559,2595980,0,1014.4509574052364
2101,2020-03-01,OCAPI,2091,2358280,0,1127.8240076518412
2101,2020-03-03,OCAPI,3615,2958296,0,818.339142461964
2101,2020-03-05,OCAPI,2272,1170977,0,515.3948063380282
2101,2022-07-29,OCAPI,721,91412,0,126.78502080443828
2101,2023-10-05,OCAPI,107,201768,0,1885.6822429906542
2101,2023-12-17,OCAPI,24,12849,0,535.375
2101,2024-01-30,OCAPI,1446,502667,0,347.62586445366526
2101,2024-05-25,OCAPI,1446,535546,0,370.3637621023513
3701,2024-04-27,OCAPI,1920,507592,0,264.37083333333334
5001,2024-04-27,OCAPI,87,109642,0,1260.2528735632184
