visit_date,site_id,registered,ua_class,ua_family,ua_engine,ua_os,ua_os_family,device_class_code,device_market_name,device_brand,num_visits,locale_code
2019-06-26,116,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,41293,UNKNOWN_LOCALE
2019-06-26,117,false,Crawler,AhrefsBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,38055,UNKNOWN_LOCALE
2019-06-26,117,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,27803,UNKNOWN_LOCALE
2019-06-26,109,false,Browser,Firefox,Gecko,Windows 7,Windows,Desktop,unknown,unknown,27612,UNKNOWN_LOCALE
2019-06-26,303,false,Crawler,Googlebot,unknown,unknown,unknown,Unrecognized,unknown,unknown,24195,UNKNOWN_LOCALE
2019-06-26,303,false,Crawler,MJ12bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,19577,UNKNOWN_LOCALE
2019-06-26,107,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,17089,UNKNOWN_LOCALE
2019-06-26,904,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,16289,UNKNOWN_LOCALE
2019-06-26,113,false,Crawler,Qwantify,unknown,unknown,unknown,Unrecognized,unknown,unknown,14780,UNKNOWN_LOCALE
2019-06-26,903,false,Crawler,Googlebot,unknown,unknown,unknown,Unrecognized,unknown,unknown,12494,UNKNOWN_LOCALE
2019-06-26,307,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,10868,UNKNOWN_LOCALE
2019-06-26,307,false,Crawler,Googlebot,unknown,unknown,unknown,Unrecognized,unknown,unknown,10369,UNKNOWN_LOCALE
2019-06-26,307,false,Crawler,MJ12bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,9692,UNKNOWN_LOCALE
2019-06-26,903,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,9658,UNKNOWN_LOCALE
2019-06-26,112,false,Crawler,MJ12bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,9001,UNKNOWN_LOCALE
2019-06-26,112,false,Unrecognized,unknown,unknown,unknown,unknown,unknown,unknown,unknown,8438,UNKNOWN_LOCALE
2019-06-26,115,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,8312,UNKNOWN_LOCALE
2019-06-26,122,false,Crawler,MJ12bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,7383,UNKNOWN_LOCALE
2019-06-26,117,false,Crawler,MJ12bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,7305,UNKNOWN_LOCALE
2019-06-26,114,false,Crawler,MJ12bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,7133,UNKNOWN_LOCALE
2019-06-26,1302,false,Crawler,MJ12bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,6801,UNKNOWN_LOCALE
2019-06-26,112,false,Browser,Chrome,WebKit/Blink,OS X 10.10 Yosemite,OS X,Desktop,Mac,Apple,6645,UNKNOWN_LOCALE
2019-06-26,109,false,Crawler,Googlebot,unknown,unknown,unknown,Unrecognized,unknown,unknown,5833,UNKNOWN_LOCALE
2019-06-26,309,false,Browser,Firefox,Gecko,Windows 7,Windows,Desktop,unknown,unknown,5769,UNKNOWN_LOCALE
2019-06-26,303,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,5635,UNKNOWN_LOCALE
2019-06-26,116,false,Crawler,MJ12bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,5440,UNKNOWN_LOCALE
2019-06-26,117,false,Validator,Screaming Frog SEO Spider,unknown,unknown,unknown,Unrecognized,unknown,unknown,5312,UNKNOWN_LOCALE
2019-06-26,113,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,4884,UNKNOWN_LOCALE
2019-06-26,304,false,Browser,Chrome,WebKit/Blink,OS X 10.8 Mountain Lion,OS X,Desktop,Mac,Apple,4708,UNKNOWN_LOCALE
2019-06-26,112,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,4386,UNKNOWN_LOCALE
2019-06-26,122,false,Crawler,AhrefsBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,4286,UNKNOWN_LOCALE
2019-06-26,109,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,4163,UNKNOWN_LOCALE
2019-06-26,109,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,3971,UNKNOWN_LOCALE
2019-06-26,904,false,Validator,Screaming Frog SEO Spider,unknown,unknown,unknown,Unrecognized,unknown,unknown,3942,UNKNOWN_LOCALE
2019-06-26,309,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,3925,UNKNOWN_LOCALE
2019-06-26,107,false,Crawler,AhrefsBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,3863,UNKNOWN_LOCALE
2019-06-26,107,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,3809,UNKNOWN_LOCALE
2019-06-26,117,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,3766,UNKNOWN_LOCALE
2019-06-26,302,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,3720,UNKNOWN_LOCALE
2019-06-26,116,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,3710,UNKNOWN_LOCALE
2019-06-26,111,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,3636,UNKNOWN_LOCALE
2019-06-26,1101,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,3578,UNKNOWN_LOCALE
2019-06-26,303,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,3509,UNKNOWN_LOCALE
2019-06-26,302,false,Browser,Chrome,WebKit/Blink,OS X 10.8 Mountain Lion,OS X,Desktop,Mac,Apple,3420,UNKNOWN_LOCALE
2019-06-26,109,false,Crawler,Barkrowler,unknown,unknown,unknown,Unrecognized,unknown,unknown,3314,UNKNOWN_LOCALE
2019-06-26,304,false,Browser,Firefox,Gecko,Windows 7,Windows,Desktop,unknown,unknown,3170,UNKNOWN_LOCALE
2019-06-26,304,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,3108,UNKNOWN_LOCALE
2019-06-26,109,false,Crawler,bingbot,unknown,unknown,unknown,Unrecognized,unknown,unknown,2989,UNKNOWN_LOCALE
2019-06-26,103,false,Crawler,Barkrowler,unknown,unknown,unknown,Unrecognized,unknown,unknown,2968,UNKNOWN_LOCALE
2019-06-26,115,false,Crawler,Googlebot,unknown,unknown,unknown,Unrecognized,unknown,unknown,2953,UNKNOWN_LOCALE
2019-06-26,115,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,2926,UNKNOWN_LOCALE
2019-06-26,106,false,Crawler,Googlebot,unknown,unknown,unknown,Unrecognized,unknown,unknown,2878,UNKNOWN_LOCALE
2019-06-26,112,false,Browser,Chrome,WebKit/Blink,OS X 10.8 Mountain Lion,OS X,Desktop,Mac,Apple,2861,UNKNOWN_LOCALE
2019-06-26,117,false,Crawler,bingbot,unknown,unknown,unknown,Unrecognized,unknown,unknown,2847,UNKNOWN_LOCALE
2019-06-26,302,false,Crawler,AhrefsBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,2819,UNKNOWN_LOCALE
2019-06-26,120,false,Browser,Firefox,Gecko,Windows 7,Windows,Desktop,unknown,unknown,2761,UNKNOWN_LOCALE
2019-06-26,111,false,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,2759,UNKNOWN_LOCALE
2019-06-26,302,false,Browser,Chrome,WebKit/Blink,OS X 10.10 Yosemite,OS X,Desktop,Mac,Apple,2688,UNKNOWN_LOCALE
2019-06-26,103,false,Crawler,Googlebot,unknown,unknown,unknown,Unrecognized,unknown,unknown,2677,UNKNOWN_LOCALE
2019-06-26,114,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,2638,UNKNOWN_LOCALE
2019-06-26,904,false,Crawler,Googlebot,unknown,unknown,unknown,Unrecognized,unknown,unknown,2610,UNKNOWN_LOCALE
2019-06-26,109,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,2511,UNKNOWN_LOCALE
2019-06-26,112,false,Browser,Firefox,Gecko,Windows 7,Windows,Desktop,unknown,unknown,2466,UNKNOWN_LOCALE
2019-06-26,106,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,2464,UNKNOWN_LOCALE
2019-06-26,303,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,2430,UNKNOWN_LOCALE
2019-06-26,122,false,Browser,Chrome,WebKit/Blink,Linux,Linux,Desktop,unknown,unknown,2306,UNKNOWN_LOCALE
2019-06-26,106,false,Validator,Screaming Frog SEO Spider,unknown,unknown,unknown,Unrecognized,unknown,unknown,2287,UNKNOWN_LOCALE
2019-06-26,107,false,Crawler,MJ12bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,2274,UNKNOWN_LOCALE
2019-06-26,107,false,Crawler,Barkrowler,unknown,unknown,unknown,Unrecognized,unknown,unknown,2269,UNKNOWN_LOCALE
2019-06-26,305,false,Unrecognized,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2259,UNKNOWN_LOCALE
2019-06-26,309,false,Crawler,Googlebot,unknown,unknown,unknown,Unrecognized,unknown,unknown,2188,UNKNOWN_LOCALE
2019-06-26,114,false,Browser,SeaMonkey,Gecko,Linux,Linux,Desktop,unknown,unknown,2164,UNKNOWN_LOCALE
2019-06-26,113,false,Crawler,MJ12bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,2071,UNKNOWN_LOCALE
2019-06-26,116,false,Crawler,Barkrowler,unknown,unknown,unknown,Unrecognized,unknown,unknown,2038,UNKNOWN_LOCALE
2019-06-26,117,false,Browser,Chrome,WebKit/Blink,OS X 10.10 Yosemite,OS X,Desktop,Mac,Apple,2030,UNKNOWN_LOCALE
2019-06-26,1101,false,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,2029,UNKNOWN_LOCALE
2019-06-26,116,false,Crawler,bingbot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1987,UNKNOWN_LOCALE
2019-06-26,115,false,Browser,SeaMonkey,Gecko,Linux,Linux,Desktop,unknown,unknown,1945,UNKNOWN_LOCALE
2019-06-26,114,false,Crawler,bingbot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1898,UNKNOWN_LOCALE
2019-06-26,302,false,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1895,UNKNOWN_LOCALE
2019-06-26,303,false,Crawler,Barkrowler,unknown,unknown,unknown,Unrecognized,unknown,unknown,1815,UNKNOWN_LOCALE
2019-06-26,902,false,Crawler,Googlebot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1787,UNKNOWN_LOCALE
2019-06-26,113,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,1762,UNKNOWN_LOCALE
2019-06-26,109,false,Unrecognized,Catchpoint Analyser/Synthetic Monitoring,unknown,unknown,unknown,Unrecognized,unknown,unknown,1739,UNKNOWN_LOCALE
2019-06-26,103,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,1664,UNKNOWN_LOCALE
2019-06-26,112,false,Crawler,AhrefsBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1612,UNKNOWN_LOCALE
2019-06-26,111,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,1593,UNKNOWN_LOCALE
2019-06-26,112,false,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1584,UNKNOWN_LOCALE
2019-06-26,109,false,Crawler,AhrefsBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1583,UNKNOWN_LOCALE
2019-06-26,902,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,1583,UNKNOWN_LOCALE
2019-06-26,106,false,Crawler,bingbot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1582,UNKNOWN_LOCALE
2019-06-26,109,false,Crawler,MJ12bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1577,UNKNOWN_LOCALE
2019-06-26,304,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,1569,UNKNOWN_LOCALE
2019-06-26,109,false,Browser,Firefox,Gecko,OS X 10.10 Yosemite,OS X,Desktop,Mac,Apple,1530,UNKNOWN_LOCALE
2019-06-26,903,false,Browser,Chrome,WebKit/Blink,OS X 10.8 Mountain Lion,OS X,Desktop,Mac,Apple,1524,UNKNOWN_LOCALE
2019-06-26,1102,false,Crawler,Barkrowler,unknown,unknown,unknown,Unrecognized,unknown,unknown,1481,UNKNOWN_LOCALE
2019-06-26,304,false,Crawler,AhrefsBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1475,UNKNOWN_LOCALE
2019-06-26,302,false,Crawler,Pinterest bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1461,UNKNOWN_LOCALE
2019-06-26,1303,false,Browser,Chrome,WebKit/Blink,Linux,Linux,Desktop,unknown,unknown,1440,UNKNOWN_LOCALE
2019-06-26,111,false,Unrecognized,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1440,UNKNOWN_LOCALE
2019-06-26,1202,false,Crawler,Pingdom.com bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1439,UNKNOWN_LOCALE
2019-06-26,303,false,Crawler,netEstate Crawler,unknown,unknown,unknown,Unrecognized,unknown,unknown,1392,UNKNOWN_LOCALE
2019-06-26,902,false,Crawler,MJ12bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1379,UNKNOWN_LOCALE
2019-06-26,114,false,Crawler,Barkrowler,unknown,unknown,unknown,Unrecognized,unknown,unknown,1353,UNKNOWN_LOCALE
2019-06-26,117,false,Browser,Chrome,WebKit/Blink,OS X 10.8 Mountain Lion,OS X,Desktop,Mac,Apple,1349,UNKNOWN_LOCALE
2019-06-26,116,false,Crawler,AhrefsBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1346,UNKNOWN_LOCALE
2019-06-26,309,false,Crawler,Barkrowler,unknown,unknown,unknown,Unrecognized,unknown,unknown,1341,UNKNOWN_LOCALE
2019-06-26,302,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,1341,UNKNOWN_LOCALE
2019-06-26,904,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1333,UNKNOWN_LOCALE
2019-06-26,902,false,Crawler,AhrefsBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1314,UNKNOWN_LOCALE
2019-06-26,112,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,1296,UNKNOWN_LOCALE
2019-06-26,109,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,1295,UNKNOWN_LOCALE
2019-06-26,109,false,Crawler,Google-Ads,unknown,unknown,unknown,Unrecognized,unknown,unknown,1241,UNKNOWN_LOCALE
2019-06-26,114,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,1226,UNKNOWN_LOCALE
2019-06-26,1102,false,Crawler,Googlebot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1220,UNKNOWN_LOCALE
2019-06-26,305,false,Crawler,bingbot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1205,UNKNOWN_LOCALE
2019-06-26,106,false,Unrecognized,Catchpoint Analyser/Synthetic Monitoring,unknown,unknown,unknown,Unrecognized,unknown,unknown,1199,UNKNOWN_LOCALE
2019-06-26,115,false,Crawler,AhrefsBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1158,UNKNOWN_LOCALE
2019-06-26,103,false,Crawler,Google-Ads,unknown,unknown,unknown,Unrecognized,unknown,unknown,1156,UNKNOWN_LOCALE
2019-06-26,902,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,1154,UNKNOWN_LOCALE
2019-06-26,116,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,1152,UNKNOWN_LOCALE
2019-06-26,303,false,Crawler,bingbot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1134,UNKNOWN_LOCALE
2019-06-26,117,false,Crawler,Pinterest bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1127,UNKNOWN_LOCALE
2019-06-26,1103,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1122,UNKNOWN_LOCALE
2019-06-26,305,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,1105,UNKNOWN_LOCALE
2019-06-26,109,false,Crawler,VeBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1069,UNKNOWN_LOCALE
2019-06-26,903,false,Crawler,AhrefsBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1065,UNKNOWN_LOCALE
2019-06-26,121,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,1032,UNKNOWN_LOCALE
2019-06-26,113,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1013,UNKNOWN_LOCALE
2019-06-26,117,false,Crawler,UptimeRobot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1008,UNKNOWN_LOCALE
2019-06-26,901,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,1006,UNKNOWN_LOCALE
2019-06-26,102,false,Unrecognized,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1003,UNKNOWN_LOCALE
2019-06-26,113,false,Crawler,UptimeRobot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1000,UNKNOWN_LOCALE
2019-06-26,112,false,Crawler,UptimeRobot,unknown,unknown,unknown,Unrecognized,unknown,unknown,1000,UNKNOWN_LOCALE
2019-06-26,1302,false,Crawler,Googlebot,unknown,unknown,unknown,Unrecognized,unknown,unknown,975,UNKNOWN_LOCALE
2019-06-26,117,false,Browser,Firefox,Gecko,Windows 7,Windows,Desktop,unknown,unknown,973,UNKNOWN_LOCALE
2019-06-26,113,false,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,973,UNKNOWN_LOCALE
2019-06-26,903,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,971,UNKNOWN_LOCALE
2019-06-26,117,false,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,956,UNKNOWN_LOCALE
2019-06-26,106,false,Crawler,Barkrowler,unknown,unknown,unknown,Unrecognized,unknown,unknown,955,UNKNOWN_LOCALE
2019-06-26,114,false,Crawler,Google-Ads,unknown,unknown,unknown,Unrecognized,unknown,unknown,945,UNKNOWN_LOCALE
2019-06-26,304,false,Crawler,Pinterest bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,933,UNKNOWN_LOCALE
2019-06-26,309,false,Crawler,serpstatbot,unknown,unknown,unknown,Unrecognized,unknown,unknown,923,UNKNOWN_LOCALE
2019-06-26,106,false,Browser,SeaMonkey,Gecko,Linux,Linux,Desktop,unknown,unknown,903,UNKNOWN_LOCALE
2019-06-26,120,false,Crawler,MJ12bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,902,UNKNOWN_LOCALE
2019-06-26,1103,false,Crawler,Barkrowler,unknown,unknown,unknown,Unrecognized,unknown,unknown,898,UNKNOWN_LOCALE
2019-06-26,109,false,Crawler,Pinterest bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,892,UNKNOWN_LOCALE
2019-06-26,309,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,885,UNKNOWN_LOCALE
2019-06-26,309,false,Crawler,bingbot,unknown,unknown,unknown,Unrecognized,unknown,unknown,884,UNKNOWN_LOCALE
2019-06-26,904,false,Crawler,serpstatbot,unknown,unknown,unknown,Unrecognized,unknown,unknown,881,UNKNOWN_LOCALE
2019-06-26,121,false,Crawler,Googlebot,unknown,unknown,unknown,Unrecognized,unknown,unknown,863,UNKNOWN_LOCALE
2019-06-26,302,false,Crawler,Googlebot,unknown,unknown,unknown,Unrecognized,unknown,unknown,861,UNKNOWN_LOCALE
2019-06-26,114,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,854,UNKNOWN_LOCALE
2019-06-26,117,false,Unrecognized,unknown,unknown,unknown,unknown,unknown,unknown,unknown,849,UNKNOWN_LOCALE
2019-06-26,113,false,Crawler,Pinterest bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,826,UNKNOWN_LOCALE
2019-06-26,122,false,Crawler,IstellaBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,823,UNKNOWN_LOCALE
2019-06-26,309,false,Crawler,Google-Ads,unknown,unknown,unknown,Unrecognized,unknown,unknown,823,UNKNOWN_LOCALE
2019-06-26,111,false,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,820,UNKNOWN_LOCALE
2019-06-26,902,false,Crawler,bingbot,unknown,unknown,unknown,Unrecognized,unknown,unknown,819,UNKNOWN_LOCALE
2019-06-26,112,false,Crawler,bingbot,unknown,unknown,unknown,Unrecognized,unknown,unknown,815,UNKNOWN_LOCALE
2019-06-26,113,false,Crawler,bingbot,unknown,unknown,unknown,Unrecognized,unknown,unknown,811,UNKNOWN_LOCALE
2019-06-26,904,false,Crawler,MJ12bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,802,UNKNOWN_LOCALE
2019-06-26,308,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,798,UNKNOWN_LOCALE
2019-06-26,1102,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,798,UNKNOWN_LOCALE
2019-06-26,120,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,792,UNKNOWN_LOCALE
2019-06-26,112,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,790,UNKNOWN_LOCALE
2019-06-26,1701,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,778,UNKNOWN_LOCALE
2019-06-26,113,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,767,UNKNOWN_LOCALE
2019-06-26,306,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,766,UNKNOWN_LOCALE
2019-06-26,109,false,Browser,SeaMonkey,Gecko,Linux,Linux,Desktop,unknown,unknown,764,UNKNOWN_LOCALE
2019-06-26,302,false,Crawler,bingbot,unknown,unknown,unknown,Unrecognized,unknown,unknown,757,UNKNOWN_LOCALE
2019-06-26,305,false,Crawler,AhrefsBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,753,UNKNOWN_LOCALE
2019-06-26,304,false,Crawler,Googlebot,unknown,unknown,unknown,Unrecognized,unknown,unknown,749,UNKNOWN_LOCALE
2019-06-26,113,false,Crawler,Googlebot,unknown,Android 4.2 Jelly Bean,Android,Smartphone,Nexus 5,LG,746,UNKNOWN_LOCALE
2019-06-26,103,false,Crawler,bingbot,unknown,unknown,unknown,Unrecognized,unknown,unknown,746,UNKNOWN_LOCALE
2019-06-26,801,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,735,UNKNOWN_LOCALE
2019-06-26,106,false,Crawler,CCBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,733,UNKNOWN_LOCALE
2019-06-26,309,false,Crawler,AhrefsBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,732,UNKNOWN_LOCALE
2019-06-26,109,false,Crawler,UptimeRobot,unknown,unknown,unknown,Unrecognized,unknown,unknown,728,UNKNOWN_LOCALE
2019-06-26,120,false,Browser,Chrome,WebKit/Blink,Linux,Linux,Desktop,unknown,unknown,720,UNKNOWN_LOCALE
2019-06-26,1302,false,Browser,Chrome,WebKit/Blink,Linux,Linux,Desktop,unknown,unknown,719,UNKNOWN_LOCALE
2019-06-26,304,false,Browser,Chrome,WebKit/Blink,OS X 10.10 Yosemite,OS X,Desktop,Mac,Apple,718,UNKNOWN_LOCALE
2019-06-26,113,false,Crawler,AhrefsBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,716,UNKNOWN_LOCALE
2019-06-26,302,false,Crawler,UptimeRobot,unknown,unknown,unknown,Unrecognized,unknown,unknown,714,UNKNOWN_LOCALE
2019-06-26,801,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,713,UNKNOWN_LOCALE
2019-06-26,103,false,Unrecognized,unknown,unknown,unknown,unknown,unknown,unknown,unknown,710,UNKNOWN_LOCALE
2019-06-26,109,false,Unrecognized,unknown,unknown,unknown,unknown,unknown,unknown,unknown,708,UNKNOWN_LOCALE
2019-06-26,901,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,704,UNKNOWN_LOCALE
2019-06-26,303,false,Unrecognized,Catchpoint Analyser/Synthetic Monitoring,unknown,unknown,unknown,Unrecognized,unknown,unknown,693,UNKNOWN_LOCALE
2019-06-26,304,false,Crawler,bingbot,unknown,unknown,unknown,Unrecognized,unknown,unknown,690,UNKNOWN_LOCALE
2019-06-26,116,false,Crawler,UptimeRobot,unknown,unknown,unknown,Unrecognized,unknown,unknown,687,UNKNOWN_LOCALE
2019-06-26,304,false,Crawler,UptimeRobot,unknown,unknown,unknown,Unrecognized,unknown,unknown,679,UNKNOWN_LOCALE
2019-06-26,117,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,679,UNKNOWN_LOCALE
2019-06-26,120,false,Crawler,UptimeRobot,unknown,unknown,unknown,Unrecognized,unknown,unknown,678,UNKNOWN_LOCALE
2019-06-26,303,false,Crawler,GoogleDocs,unknown,unknown,unknown,Unrecognized,unknown,unknown,675,UNKNOWN_LOCALE
2019-06-26,306,false,Crawler,UptimeRobot,unknown,unknown,unknown,Unrecognized,unknown,unknown,670,UNKNOWN_LOCALE
2019-06-26,106,false,Crawler,Google-Ads,unknown,unknown,unknown,Unrecognized,unknown,unknown,646,UNKNOWN_LOCALE
2019-06-26,113,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,643,UNKNOWN_LOCALE
2019-06-26,305,false,Crawler,Pinterest bot,unknown,unknown,unknown,Unrecognized,unknown,unknown,643,UNKNOWN_LOCALE
2019-06-26,106,false,Crawler,SEMrushBot,unknown,unknown,unknown,Unrecognized,unknown,unknown,639,UNKNOWN_LOCALE
2019-06-26,109,false,Crawler,Google-Ads,unknown,iOS 9,iOS,Smartphone,iPhone,Apple,636,UNKNOWN_LOCALE
2019-06-26,120,false,Crawler,Googlebot,unknown,Android 6.0 Marshmallow,Android,Smartphone,Nexus 5X,LG,628,UNKNOWN_LOCALE
