site_id,request_date,promo_visits,promo_activations,promotions_active,promo_line_items,coupon_uses,distinct_coupons,gm_value,cart_include_requests,cart_include_response_ms,cart_include_avg_response_ms,checkout_include_requests,checkout_include_response_ms,checkout_include_avg_response_ms
2501,2020-12-26,15924.0,15990.0,15.0,0.0,0.0,0.0,0.0,,,,,,
2501,2020-12-27,11108.0,11135.0,15.0,0.0,0.0,0.0,0.0,,,,,,
2501,2020-12-28,8232.0,8244.0,13.0,0.0,0.0,0.0,0.0,,,,,,
2501,2020-12-30,1012.0,1015.0,7.0,0.0,0.0,0.0,0.0,,,,,,
2501,2021-02-04,0.0,0.0,0.0,8.0,8.0,1.0,0.0,,,,,,
2501,2024-05-25,0.0,0.0,0.0,579.0,579.0,6.0,4946.15,,,,,,
2601,2020-12-22,306.0,306.0,22.0,0.0,0.0,0.0,0.0,,,,,,
2601,2020-12-23,340.0,341.0,18.0,0.0,0.0,0.0,0.0,,,,,,
2601,2020-12-24,476.0,476.0,18.0,0.0,0.0,0.0,0.0,,,,,,
2601,2020-12-25,333.0,333.0,21.0,0.0,0.0,0.0,0.0,,,,,,
2601,2020-12-26,343.0,343.0,18.0,0.0,0.0,0.0,0.0,,,,,,
2601,2020-12-27,1275.0,1283.0,14.0,0.0,0.0,0.0,0.0,,,,,,
2601,2020-12-28,92.0,92.0,11.0,0.0,0.0,0.0,0.0,,,,,,
2601,2020-12-30,11.0,11.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2601,2021-08-26,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,
2703,2020-12-22,117.0,117.0,4.0,0.0,0.0,0.0,0.0,,,,,,
2703,2020-12-23,111.0,111.0,3.0,0.0,0.0,0.0,0.0,,,,,,
2703,2020-12-24,84.0,84.0,5.0,0.0,0.0,0.0,0.0,,,,,,
2703,2020-12-25,82.0,82.0,3.0,0.0,0.0,0.0,0.0,,,,,,
2703,2020-12-26,187.0,188.0,5.0,0.0,0.0,0.0,0.0,,,,,,
2703,2020-12-27,187.0,187.0,3.0,0.0,0.0,0.0,0.0,,,,,,
2703,2020-12-28,24.0,24.0,2.0,0.0,0.0,0.0,0.0,,,,,,
2703,2020-12-30,141.0,142.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2703,2024-05-25,0.0,0.0,0.0,399.0,399.0,2.0,1705.3700000000001,,,,,,
2704,2020-12-22,90.0,90.0,2.0,0.0,0.0,0.0,0.0,,,,,,
2704,2020-12-23,75.0,75.0,3.0,0.0,0.0,0.0,0.0,,,,,,
2704,2020-12-24,52.0,52.0,3.0,0.0,0.0,0.0,0.0,,,,,,
2704,2020-12-25,65.0,65.0,3.0,0.0,0.0,0.0,0.0,,,,,,
2704,2020-12-26,136.0,136.0,3.0,0.0,0.0,0.0,0.0,,,,,,
2704,2020-12-27,124.0,124.0,2.0,0.0,0.0,0.0,0.0,,,,,,
2704,2020-12-28,167.0,167.0,2.0,0.0,0.0,0.0,0.0,,,,,,
2704,2020-12-30,25.0,25.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2704,2024-05-25,0.0,0.0,0.0,32.0,32.0,1.0,1691.78,,,,,,
2801,2020-12-22,242.0,245.0,6.0,0.0,0.0,0.0,0.0,,,,,,
2801,2020-12-23,239.0,239.0,6.0,0.0,0.0,0.0,0.0,,,,,,
2801,2020-12-24,172.0,172.0,6.0,0.0,0.0,0.0,0.0,,,,,,
2801,2020-12-25,516.0,516.0,7.0,0.0,0.0,0.0,0.0,,,,,,
2801,2020-12-26,652.0,652.0,6.0,0.0,0.0,0.0,0.0,,,,,,
2801,2020-12-27,508.0,508.0,6.0,0.0,0.0,0.0,0.0,,,,,,
2801,2020-12-28,626.0,626.0,5.0,0.0,0.0,0.0,0.0,,,,,,
2801,2020-12-30,291.0,291.0,2.0,0.0,0.0,0.0,0.0,,,,,,
3001,2024-05-25,0.0,0.0,0.0,58.0,58.0,1.0,540.62,,,,,,
3002,2024-05-25,0.0,0.0,0.0,18.0,18.0,1.0,364.6,,,,,,
3201,2024-05-25,0.0,0.0,0.0,383.0,383.0,6.0,2650.52,,,,,,
3202,2024-05-25,0.0,0.0,0.0,115.0,115.0,4.0,411.48,,,,,,
3203,2024-05-25,0.0,0.0,0.0,220.0,220.0,7.0,614.3,,,,,,
3204,2024-02-23,996.0,1000.0,1.0,0.0,0.0,0.0,0.0,,,,,,
3204,2024-05-25,0.0,0.0,0.0,312.0,312.0,7.0,1334.72,,,,,,
3204,2024-05-26,0.0,0.0,0.0,46.0,46.0,2.0,0.0,,,,,,
3204,2024-08-23,0.0,0.0,0.0,22.0,22.0,2.0,0.0,,,,,,
3205,2024-05-25,0.0,0.0,0.0,645.0,645.0,6.0,1007.67,,,,,,
3301,2024-05-25,0.0,0.0,0.0,75.0,75.0,2.0,317.97,,,,,,
3401,2022-05-04,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,,,,,
3401,2024-05-25,0.0,0.0,0.0,92.0,92.0,4.0,621.77,,,,,,
3601,2024-05-25,0.0,0.0,0.0,5.0,5.0,1.0,85.54,,,,,,
3602,2024-05-25,0.0,0.0,0.0,20.0,20.0,3.0,304.79,,,,,,
3603,2024-05-25,0.0,0.0,0.0,13.0,13.0,1.0,218.57999999999998,,,,,,
3701,2023-11-02,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,
3701,2024-05-25,0.0,0.0,0.0,242.0,242.0,6.0,3086.85,,,,,,
3801,2024-05-25,0.0,0.0,0.0,227.0,227.0,2.0,3491.53,,,,,,
3901,2024-05-25,0.0,0.0,0.0,434.0,434.0,2.0,1494.49,,,,,,
4101,2024-05-25,0.0,0.0,0.0,190.0,190.0,11.0,2937.6,,,,,,
4401,2021-11-08,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,
4401,2024-05-25,0.0,0.0,0.0,34.0,34.0,3.0,654.4,,,,,,
4801,2024-05-25,0.0,0.0,0.0,727.0,727.0,4.0,2716.52,,,,,,
4802,2024-05-25,0.0,0.0,0.0,52.0,52.0,3.0,886.1,,,,,,
4901,2024-05-25,0.0,0.0,0.0,869.0,869.0,4.0,2391.98,,,,,,
4901,2024-07-16,0.0,0.0,0.0,64.0,64.0,1.0,64.98,,,,,,
5001,2024-05-25,0.0,0.0,0.0,408.0,408.0,2.0,1449.33,,,,,,
5002,2024-05-25,0.0,0.0,0.0,12.0,12.0,1.0,51.37,,,,,,
5006,2024-05-25,0.0,0.0,0.0,1.0,1.0,1.0,48.52,,,,,,
5101,2024-05-25,0.0,0.0,0.0,125.0,125.0,2.0,1119.05,,,,,,
5201,2024-05-25,0.0,0.0,0.0,423.0,423.0,7.0,1983.17,,,,,,
5401,2024-05-25,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,
5403,2024-05-25,0.0,0.0,0.0,306.0,306.0,2.0,404.47,,,,,,
5701,2024-05-25,0.0,0.0,0.0,52.0,52.0,1.0,945.45,,,,,,
5702,2024-05-25,0.0,0.0,0.0,100.0,100.0,3.0,433.79,,,,,,
6101,2024-05-25,0.0,0.0,0.0,12.0,12.0,2.0,57.72,,,,,,
