registration_id,utc_registration_day_id,utc_registration_time_id,utc_registration_timestamp,std_registration_day_id,std_registration_time_id,std_registration_timestamp,std_registration_timezone_id,visitor_id,registration_site_id,locale_id,user_agent_id,customer_id
14683522,8334,622,2022-10-24 08:41:09.000,8334,622,2022-10-24 08:41:09.000,595,abdoEkU1XP8tfBF896qfJJBcrA,3101,216,402,1584824414
11540218,8121,709,2022-03-25 10:08:11.000,8121,709,2022-03-25 10:08:11.000,595,__ANONYMOUS__,3101,216,402,1584022967
11546003,8121,1247,2022-03-25 19:06:50.000,8121,1247,2022-03-25 19:06:50.000,595,abOtB0KXAeiaPATF9StPpoOvl5,3101,216,103,1584026002
11628256,8126,784,2022-03-30 11:23:31.000,8126,784,2022-03-30 11:23:31.000,595,aeUwZX16oYLcDX7yZhbgGao6SP,3101,216,103,1584051601
11625112,8126,590,2022-03-30 08:09:38.000,8126,590,2022-03-30 08:09:38.000,595,__ANONYMOUS__,3101,216,440101,1584049092
14683529,8334,636,2022-10-24 08:55:08.000,8334,636,2022-10-24 08:55:08.000,595,abzicsA9HgI5opWyBGsiY1Pe80,3101,216,618901,1584824421
14675301,8333,1184,2022-10-23 18:03:16.000,8333,1184,2022-10-23 18:03:16.000,595,__ANONYMOUS__,3101,216,513301,1584821942
11624761,8126,640,2022-03-30 08:59:39.000,8126,640,2022-03-30 08:59:39.000,595,bdJmkmqn4CQCmUbYabnlApZZsN,3101,216,200201,1584049385
11524746,8120,974,2022-03-24 14:33:25.000,8120,974,2022-03-24 14:33:25.000,595,acunLMLYiL97nf7cB9eaMoK3h1,3101,216,402,1584016187
11613225,8125,1119,2022-03-29 16:58:29.000,8125,1119,2022-03-29 16:58:29.000,595,cdbb9rKLmtQq6funqA2W7WXsaw,3101,216,618901,1584044785
14624904,8330,542,2022-10-20 07:21:35.000,8330,542,2022-10-20 07:21:35.000,595,cd05F8ie2a9KtkfCbUnMM0bBeM,3101,216,202,1584803951
11527509,8120,1130,2022-03-24 17:09:24.000,8120,1130,2022-03-24 17:09:24.000,595,acDagitDHGC2JNLLxdWTrCySPl,3101,216,146401,1584018201
11632009,8126,1214,2022-03-30 18:33:33.000,8126,1214,2022-03-30 18:33:33.000,595,acft00uDWtQw4qoxPVa8oPwUux,3101,216,618901,1584054364
11613242,8125,1061,2022-03-29 16:00:27.000,8125,1061,2022-03-29 16:00:27.000,595,__ANONYMOUS__,3101,216,103,1584044878
14661501,8332,1311,2022-10-22 20:10:47.000,8332,1311,2022-10-22 20:10:47.000,595,abbsCW0Elnr6MZw17JU6HxNg1T,3101,216,440101,1584817322
14613633,8329,906,2022-10-19 13:25:44.000,8329,906,2022-10-19 13:25:44.000,595,bdva3AitTvib0GUqma41RftuXy,3101,216,758301,1584798623
11649932,8127,1149,2022-03-31 17:28:38.000,8127,1149,2022-03-31 17:28:38.000,595,__ANONYMOUS__,3101,216,103,1584063019
14631822,8330,1203,2022-10-20 18:22:01.000,8330,1203,2022-10-20 18:22:01.000,595,ab3QsqHwnaCyY5p77dQ5INwZEv,3101,216,618901,1584806922
11662905,8128,775,2022-04-01 11:14:57.000,8128,775,2022-04-01 11:14:57.000,595,__ANONYMOUS__,3101,216,402,1584067151
11651062,8127,1273,2022-03-31 19:32:25.000,8127,1273,2022-03-31 19:32:25.000,595,cdawjedcEQbWePGc4zqgbLYzGC,3101,216,618901,1584063815
11556333,8122,685,2022-03-26 09:44:56.000,8122,685,2022-03-26 09:44:56.000,595,cdTnbOitY5pIn555dl6trcaOCD,3101,216,618901,1584028267
11524763,8120,944,2022-03-24 14:03:55.000,8120,944,2022-03-24 14:03:55.000,595,ac8ngaibJc0K6rJuMBy9Skr0Cg,3101,216,618901,1584016292
11527515,8120,1151,2022-03-24 17:30:11.000,8120,1151,2022-03-24 17:30:11.000,595,__ANONYMOUS__,3101,216,334801,1584018220
11546805,8121,1315,2022-03-25 20:14:41.000,8121,1315,2022-03-25 20:14:41.000,595,__ANONYMOUS__,3101,216,334801,1584026305
8794637,7970,831,2021-10-25 12:10:51.000,7970,831,2021-10-25 12:10:51.000,595,bcwkYTJO0LGXj5xFwaSw6esSSe,3101,216,402,1583211953
14658118,8332,964,2022-10-22 14:23:27.000,8332,964,2022-10-22 14:23:27.000,595,abre8qiXvrH4NRvzwUIDnVjO8p,3101,216,103,1584815896
14686041,8334,855,2022-10-24 12:34:53.000,8334,855,2022-10-24 12:34:53.000,595,bdTMmXydPr7OtSv7ITbgwkpNoa,3101,216,13201,1584825550
11663505,8128,970,2022-04-01 14:29:02.000,8128,970,2022-04-01 14:29:02.000,595,__ANONYMOUS__,3101,216,13903,1584067423
14583356,8327,1164,2022-10-17 17:43:29.000,8327,1164,2022-10-17 17:43:29.000,595,acNrrmpLw8VaM1Yo5Jj6AG6x0v,3101,216,200201,1584781359
11594334,8124,1057,2022-03-28 15:56:17.000,8124,1057,2022-03-28 15:56:17.000,595,aban8izMWkwT1DnsQopridnmLP,3101,216,440101,1584039110
11633810,8126,1397,2022-03-30 21:36:23.000,8126,1397,2022-03-30 21:36:23.000,595,bclK42Ew53YDE3SK5jFPEaqEfk,3101,216,618901,1584055903
14657107,8332,903,2022-10-22 13:22:44.000,8332,903,2022-10-22 13:22:44.000,595,__ANONYMOUS__,3101,216,618901,1584815415
11709707,8131,698,2022-04-04 09:57:38.000,8131,698,2022-04-04 09:57:38.000,595,afFbbKc9Kp8OnUdPjkKOlacsMa,3101,216,200201,1584078816
11661322,8128,655,2022-04-01 09:14:31.000,8128,655,2022-04-01 09:14:31.000,595,acSzWmBfpcBSIFtKfTNtTu3apw,3101,216,103,1584066529
11650926,8127,1286,2022-03-31 19:45:25.000,8127,1286,2022-03-31 19:45:25.000,595,abUWwkMnBs3iW3XRI97ArfKpYY,3101,216,618901,1584063670
11525803,8120,1007,2022-03-24 15:06:10.000,8120,1007,2022-03-24 15:06:10.000,595,abW4fZk2BmtbkjD0yDYNOTLGCA,3101,216,618901,1584016925
11525848,8120,1002,2022-03-24 15:01:17.000,8120,1002,2022-03-24 15:01:17.000,595,adDQYGa2oYe6xbbomepiTN6wbd,3101,216,618901,1584017189
11649840,8127,1174,2022-03-31 17:53:15.000,8127,1174,2022-03-31 17:53:15.000,595,ab75VzxTSyMgSymgffHEutc4M0,3101,216,618901,1584063131
14615665,8329,1020,2022-10-19 15:19:14.000,8329,1020,2022-10-19 15:19:14.000,595,ceExQDML2caLyzZrHxbGAepLTy,3101,216,618901,1584800296
15153112,8366,597,2022-11-25 08:16:05.000,8366,597,2022-11-25 08:16:05.000,595,abiSK7OeN8xlpxSpPMDz3NaqAn,3101,216,914001,1585030945
14599208,8328,802,2022-10-18 11:41:40.000,8328,802,2022-10-18 11:41:40.000,595,abDIPbZFKrrKzsDd8E8METU1mI,3101,216,656901,1584791223
14653314,8332,537,2022-10-22 07:16:44.000,8332,537,2022-10-22 07:16:44.000,595,__ANONYMOUS__,3101,216,618901,1584813593
11538803,8121,632,2022-03-25 08:51:42.000,8121,632,2022-03-25 08:51:42.000,595,__ANONYMOUS__,3101,216,103,1584021998
8779228,7969,931,2021-10-24 13:50:29.000,7969,931,2021-10-24 13:50:29.000,595,__ANONYMOUS__,3101,216,13201,1583206807
14609127,8329,571,2022-10-19 07:50:36.000,8329,571,2022-10-19 07:50:36.000,595,abPGLA8pvZfFHbOFfj7yS8S9fA,3101,216,402,1584796479
11527472,8120,1123,2022-03-24 17:02:09.000,8120,1123,2022-03-24 17:02:09.000,595,__ANONYMOUS__,3101,216,463801,1584018531
11682705,8129,1170,2022-04-02 17:49:16.000,8129,1170,2022-04-02 17:49:16.000,595,ab0LwbwSIXmNOvPzNtNNkg1rR6,3101,216,618901,1584072668
14615401,8329,1002,2022-10-19 15:01:03.000,8329,1002,2022-10-19 15:01:03.000,595,cdglSDsxEbmhFNR8y7vrMxa6Cr,3101,216,618901,1584800011
11643567,8127,618,2022-03-31 08:37:37.000,8127,618,2022-03-31 08:37:37.000,595,bcTBuoaG5C7LQ3WsOP3h8dj8H5,3101,216,618901,1584058543
11649412,8127,1108,2022-03-31 16:47:09.000,8127,1108,2022-03-31 16:47:09.000,595,__ANONYMOUS__,3101,216,694301,1584062550
11648603,8127,1019,2022-03-31 15:18:16.000,8127,1019,2022-03-31 15:18:16.000,595,adgGYXnKnekd2XlaPUzwiydEbY,3101,216,103,1584062159
11610313,8125,857,2022-03-29 12:36:23.000,8125,857,2022-03-29 12:36:23.000,595,bdb2G6bsNcQpN9ajt81a6c3aVc,3101,216,103,1584043653
11648432,8127,952,2022-03-31 14:11:16.000,8127,952,2022-03-31 14:11:16.000,595,__ANONYMOUS__,3101,216,618901,1584061981
8618289,7960,640,2021-10-15 08:59:28.000,7960,640,2021-10-15 08:59:28.000,595,ab7vK92cINKJEHBABnhrE6DD34,3101,216,103,1583137850
11539121,8121,609,2022-03-25 08:28:04.000,8121,609,2022-03-25 08:28:04.000,595,abikILJ6bWWRJvaXj7BjEL5eF0,3101,216,618901,1584022123
14686002,8334,839,2022-10-24 12:18:12.000,8334,839,2022-10-24 12:18:12.000,595,abeaBQxZ0Xk2AZGi3kHqgiiEzW,3101,216,103,1584825352
14659622,8332,1134,2022-10-22 17:13:41.000,8332,1134,2022-10-22 17:13:41.000,595,__ANONYMOUS__,3101,216,235501,1584816617
11529231,8120,1291,2022-03-24 19:50:05.000,8120,1291,2022-03-24 19:50:05.000,595,abe75IsORFp09riEaiIbimDQ9E,3101,216,618901,1584019391
11659922,8128,551,2022-04-01 07:30:34.000,8128,551,2022-04-01 07:30:34.000,595,abW4V6288rdL7rjuJC53fdd3nu,3101,216,103,1584065661
11694002,8130,950,2022-04-03 14:09:16.000,8130,950,2022-04-03 14:09:16.000,595,__ANONYMOUS__,3101,216,443301,1584075431
11644468,8127,655,2022-03-31 09:14:53.000,8127,655,2022-03-31 09:14:53.000,595,abww3k6ILFnZyouuxneQIpH0Z2,3101,216,667201,1584059416
14668809,8333,592,2022-10-23 08:11:50.000,8333,592,2022-10-23 08:11:50.000,595,bcKxHBYEjR2c2Mv4WY6ayqF2xv,3101,216,914001,1584819103
11631821,8126,1194,2022-03-30 18:13:27.000,8126,1194,2022-03-30 18:13:27.000,595,abSTC3YbACXRXj8nqLi4aYW2IV,3101,216,618901,1584054378
11718407,8131,1351,2022-04-04 20:50:55.000,8131,1351,2022-04-04 20:50:55.000,595,aboM0V97kDWB0a7S8NmR3SZEqe,3101,216,618901,1584080935
11632018,8126,1211,2022-03-30 18:30:13.000,8126,1211,2022-03-30 18:30:13.000,595,abP3K4oj4Auu4Jf4NWSwxwbNyQ,3101,216,334801,1584054436
8618272,7960,607,2021-10-15 08:26:44.000,7960,607,2021-10-15 08:26:44.000,595,acOrLxkxtAobaWyolv0yVMKKaU,3101,216,443301,1583137804
11684103,8129,1224,2022-04-02 18:43:18.000,8129,1224,2022-04-02 18:43:18.000,595,abxOqN4nSEMbXLDmsBL6NfVNTo,3101,216,195101,1584073023
11524977,8120,967,2022-03-24 14:26:56.000,8120,967,2022-03-24 14:26:56.000,595,adBybj0peUePw4Wwaw5PIjpKAY,3101,216,103,1584016802
11649930,8127,1137,2022-03-31 17:16:36.000,8127,1137,2022-03-31 17:16:36.000,595,acJzpiBoNQVyLRaYZX4Furjcqk,3101,216,618901,1584063015
11632448,8126,1254,2022-03-30 19:13:25.000,8126,1254,2022-03-30 19:13:25.000,595,abDqx2QEZPW75qIU0rkdNGf4FA,3101,216,618901,1584055074
14614510,8329,950,2022-10-19 14:09:02.000,8329,950,2022-10-19 14:09:02.000,595,cdO28bzHsi8DqzFwMhiiF8bUaB,3101,216,137403,1584799286
8637641,7961,695,2021-10-16 09:54:08.000,7961,695,2021-10-16 09:54:08.000,595,abFr3XJgldYsD5yWcq4ChaAx9w,3101,216,103,1583146024
11631321,8126,1175,2022-03-30 17:54:06.000,8126,1175,2022-03-30 17:54:06.000,595,__ANONYMOUS__,3101,216,334801,1584053947
14684212,8334,662,2022-10-24 09:21:32.000,8334,662,2022-10-24 09:21:32.000,595,ach1dAdrDSS5Ja1Y97WWznDJ8P,3101,216,897501,1584824596
11634021,8126,1412,2022-03-30 21:51:05.000,8126,1412,2022-03-30 21:51:05.000,595,deeNl1cyFP1bwoRz1J7dbabq5Y,3101,216,618901,1584055994
11627210,8126,724,2022-03-30 10:23:05.000,8126,724,2022-03-30 10:23:05.000,595,abhFAhIfXxGBkh03Vx8u7CbOhj,3101,216,618901,1584050653
11543311,8121,984,2022-03-25 14:43:10.000,8121,984,2022-03-25 14:43:10.000,595,bcdhWtbf2VITasFTNNRWqBsZro,3101,216,103,1584024371
14617941,8329,1193,2022-10-19 18:12:01.000,8329,1193,2022-10-19 18:12:01.000,595,adWkrpteaTRzebMGgTjOqXlkdx,3101,216,402,1584801608
14734231,8337,1406,2022-10-27 21:45:28.000,8337,1406,2022-10-27 21:45:28.000,595,afxVwjmNa437bMUkcPrfkE8PKd,3101,216,914001,1584840785
14689610,8334,1208,2022-10-24 18:27:03.000,8334,1208,2022-10-24 18:27:03.000,595,__ANONYMOUS__,3101,216,443301,1584826799
11607102,8125,537,2022-03-29 07:16:40.000,8125,537,2022-03-29 07:16:40.000,595,abjfdLlD22WRcAbhkldYjFtxDX,3101,216,226601,1584042060
11593057,8124,897,2022-03-28 13:16:45.000,8124,897,2022-03-28 13:16:45.000,595,abtCPcwuQjAJ4iIi2emrfyjMT0,3101,216,618901,1584038428
11623527,8126,520,2022-03-30 06:59:27.000,8126,520,2022-03-30 06:59:27.000,595,ag5kKcul7udIGQMe4PpKAapIbM,3101,216,195101,1584048245
14593746,8328,530,2022-10-18 07:09:33.000,8328,530,2022-10-18 07:09:33.000,595,__ANONYMOUS__,3101,216,618901,1584786444
11529726,8120,1310,2022-03-24 20:09:57.000,8120,1310,2022-03-24 20:09:57.000,595,abchGZ8Xe3xDKwgsYp5fteuZtx,3101,216,235501,1584019748
11647240,8127,876,2022-03-31 12:55:11.000,8127,876,2022-03-31 12:55:11.000,595,cd5UL7FOYbZrsNaI7Ii4Cuj4LA,3101,216,618901,1584061059
11622709,8126,413,2022-03-30 05:12:59.000,8126,413,2022-03-30 05:12:59.000,595,ad04lrt4ab1zxahHWDbJt4hH0c,3101,216,402,1584047974
14659619,8332,1171,2022-10-22 17:50:45.000,8332,1171,2022-10-22 17:50:45.000,595,bcrIBjMZu06FrSo6HPbQw8mfaw,3101,216,910801,1584816655
11677224,8129,688,2022-04-02 09:47:38.000,8129,688,2022-04-02 09:47:38.000,595,abcXpWnEA4KZHRoLDwNOok10yB,3101,216,202,1584070905
11630716,8126,1090,2022-03-30 16:29:59.000,8126,1090,2022-03-30 16:29:59.000,595,__ANONYMOUS__,3101,216,103,1584053567
11642329,8127,567,2022-03-31 07:46:25.000,8127,567,2022-03-31 07:46:25.000,595,__ANONYMOUS__,3101,216,103,1584057669
14674524,8333,1171,2022-10-23 17:50:49.000,8333,1171,2022-10-23 17:50:49.000,595,abYGi37WzJvKoiu0o68NUuAECJ,3101,216,103,1584821805
14618001,8329,1181,2022-10-19 18:00:03.000,8329,1181,2022-10-19 18:00:03.000,595,abUAVse8qhZNNgfNtnaTbPi36x,3101,216,618901,1584801532
11645238,8127,753,2022-03-31 10:52:38.000,8127,753,2022-03-31 10:52:38.000,595,__ANONYMOUS__,3101,216,618901,1584059921
11665827,8128,1183,2022-04-01 18:02:39.000,8128,1183,2022-04-01 18:02:39.000,595,deKavVC888bDyDABCPUdcKG07m,3101,216,334801,1584068677
11539025,8121,637,2022-03-25 08:56:05.000,8121,637,2022-03-25 08:56:05.000,595,__ANONYMOUS__,3101,216,235201,1584022125
14607014,8329,392,2022-10-19 04:51:21.000,8329,392,2022-10-19 04:51:21.000,595,abo4HA081TxKyPv5HWWfQV20r7,3101,216,618901,1584795423
11625506,8126,593,2022-03-30 08:12:21.000,8126,593,2022-03-30 08:12:21.000,595,__ANONYMOUS__,3101,216,618901,1584049629
14593676,8328,571,2022-10-18 07:50:16.000,8328,571,2022-10-18 07:50:16.000,595,abNSs58AlKmIXIrBRZUkEtX3Jt,3101,216,402,1584786586
11691912,8130,663,2022-04-03 09:22:09.000,8130,663,2022-04-03 09:22:09.000,595,ablwYP2Pk4uw19AJxF8j6UGwt3,3101,216,195101,1584074462
14671812,8333,888,2022-10-23 13:07:23.000,8333,888,2022-10-23 13:07:23.000,595,__ANONYMOUS__,3101,216,195101,1584820582
11666104,8128,1187,2022-04-01 18:06:29.000,8128,1187,2022-04-01 18:06:29.000,595,ab54PCApQbjXg6RWhGSZAsVL5Q,3101,216,228901,1584068756
11710405,8131,744,2022-04-04 10:43:03.000,8131,744,2022-04-04 10:43:03.000,595,abzGcW6WT9kpkczGZPCJQlFxVl,3101,216,103,1584078982
11643227,8127,632,2022-03-31 08:51:28.000,8127,632,2022-03-31 08:51:28.000,595,abX7aayU6aw1FgH6tVWklsSPZL,3101,216,103,1584058363
11698126,8130,1337,2022-04-03 20:36:57.000,8130,1337,2022-04-03 20:36:57.000,595,abrzAxTkxPaG6DHb6sd3DXsSwr,3101,216,618901,1584077142
11629461,8126,970,2022-03-30 14:29:20.000,8126,970,2022-03-30 14:29:20.000,595,bcKcW8Y9PYnINz0pudUpaw64Di,3101,216,103,1584052730
11629457,8126,961,2022-03-30 14:20:23.000,8126,961,2022-03-30 14:20:23.000,595,bcr5yavUxOE7sCIPVJ43PY8JF7,3101,216,195101,1584052637
14591701,8328,350,2022-10-18 04:09:13.000,8328,350,2022-10-18 04:09:13.000,595,abCFn3ZQE115F3NyuJgsHxds32,3101,216,103,1584784941
11625622,8126,625,2022-03-30 08:44:54.000,8126,625,2022-03-30 08:44:54.000,595,cduM7xHU6gFQazbNFm5sJLKqAj,3101,216,200201,1584049700
11579813,8123,1270,2022-03-27 19:29:49.000,8123,1270,2022-03-27 19:29:49.000,595,dicD3e5y0RU6axb5dkMHf8uJag,3101,216,195101,1584034562
8718020,7965,1337,2021-10-20 20:36:51.000,7965,1337,2021-10-20 20:36:51.000,595,__ANONYMOUS__,3101,216,334801,1583184641
11647234,8127,865,2022-03-31 12:44:04.000,8127,865,2022-03-31 12:44:04.000,595,acIwgppRWpaw46w7I770Ov7fGU,3101,216,618901,1584061065
14671431,8333,850,2022-10-23 12:29:56.000,8333,850,2022-10-23 12:29:56.000,595,cdbdwuiY2i9FQBxDayBleIfYvI,3101,216,235501,1584820374
11546022,8121,1259,2022-03-25 19:18:54.000,8121,1259,2022-03-25 19:18:54.000,595,abmao6gyWn1WuQiR8ShMA2LbS5,3101,216,618901,1584026111
8654629,7962,1086,2021-10-17 16:25:45.000,7962,1086,2021-10-17 16:25:45.000,595,__ANONYMOUS__,3101,216,24001,1583153109
8598582,7959,910,2021-10-14 13:29:08.000,7959,910,2021-10-14 13:29:08.000,595,bdMbQyKDtutQzaSkF7aTqqiXwO,3101,216,334801,1583126239
8710854,7965,813,2021-10-20 11:52:48.000,7965,813,2021-10-20 11:52:48.000,595,__ANONYMOUS__,3101,216,174101,1583179526
11691915,8130,693,2022-04-03 09:52:07.000,8130,693,2022-04-03 09:52:07.000,595,abc3kOnjoDJYswyvdl1XlhvWOY,3101,216,443301,1584074467
14596918,8328,1010,2022-10-18 15:09:44.000,8328,1010,2022-10-18 15:09:44.000,595,bcTIKjizfd51LsXmwt9aj9iAi8,3101,216,334801,1584789143
11524928,8120,957,2022-03-24 14:16:07.000,8120,957,2022-03-24 14:16:07.000,595,bc7vSDwdtaG9HQumHfRmJoRsKE,3101,216,462201,1584016362
14604008,8328,1536,2022-10-18 23:55:56.000,8328,1536,2022-10-18 23:55:56.000,595,__ANONYMOUS__,3101,216,231501,1584794947
8598566,7959,903,2021-10-14 13:22:35.000,7959,903,2021-10-14 13:22:35.000,595,abiZdYQTqo9exYfc89K6Bi6Xje,3101,216,200201,1583126462
14669435,8333,677,2022-10-23 09:36:08.000,8333,677,2022-10-23 09:36:08.000,595,__ANONYMOUS__,3101,216,619501,1584819505
8747770,7967,953,2021-10-22 14:12:27.000,7967,953,2021-10-22 14:12:27.000,595,__ANONYMOUS__,3101,216,27002,1583195840
14602385,8328,1334,2022-10-18 20:33:59.000,8328,1334,2022-10-18 20:33:59.000,595,bcHJw78lKnAnawiO1uUTKzV70U,3101,216,103,1584794125
11528360,8120,1201,2022-03-24 18:20:32.000,8120,1201,2022-03-24 18:20:32.000,595,abv9Qo96YjSPuLK1Xx9QRst7GX,3101,216,618901,1584019049
8709639,7965,741,2021-10-20 10:40:46.000,7965,741,2021-10-20 10:40:46.000,595,acCAq1BBUPAbJvCd2a56fWQ5U3,3101,216,230501,1583178675
14919820,8351,643,2022-11-10 09:02:07.000,8351,643,2022-11-10 09:02:07.000,595,bcUo5gYi25NSfYTDVTaTu8Ufly,3101,216,914001,1584905373
11645239,8127,754,2022-03-31 10:53:17.000,8127,754,2022-03-31 10:53:17.000,595,bcoJ1tYCiQB3amKBbTwnRz4HJc,3101,216,334801,1584059923
11608234,8125,665,2022-03-29 09:24:43.000,8125,665,2022-03-29 09:24:43.000,595,acUPHmacvsZPTPXkbdhQNEKRcX,3101,216,103,1584042800
11561409,8122,1106,2022-03-26 16:45:09.000,8122,1106,2022-03-26 16:45:09.000,595,abRCZFVnWAhJAImzd36wAowb5U,3101,216,98601,1584029656
14596328,8328,1103,2022-10-18 16:42:37.000,8328,1103,2022-10-18 16:42:37.000,595,cdHfmg1s954kUylzH1TgzbaPL4,3101,216,202,1584788540
8601561,7959,963,2021-10-14 14:22:36.000,7959,963,2021-10-14 14:22:36.000,595,abcc7zI8qe7sRfLyGPka2oWNY5,3101,216,334801,1583129100
11627823,8126,765,2022-03-30 11:04:19.000,8126,765,2022-03-30 11:04:19.000,595,acf2CgBCAam9suVjcZ6vpIqfEZ,3101,216,651201,1584051321
8598460,7959,892,2021-10-14 13:11:35.000,7959,892,2021-10-14 13:11:35.000,595,abgy8oeNxM1Yd038Z0mX4Mmswb,3101,216,443301,1583126269
11682212,8129,1107,2022-04-02 16:46:22.000,8129,1107,2022-04-02 16:46:22.000,595,adij77ZEaJKUZujb9Gpu3MS0r7,3101,216,443301,1584072469
14592651,8328,687,2022-10-18 09:46:37.000,8328,687,2022-10-18 09:46:37.000,595,achIkPgISh8Q3KWFJ3al7ZSJN5,3101,216,440101,1584785264
11644649,8127,685,2022-03-31 09:44:58.000,8127,685,2022-03-31 09:44:58.000,595,act4gpGdnQAcxaFBzJpiDtShJY,3101,216,103,1584059327
14619706,8329,1394,2022-10-19 21:33:34.000,8329,1394,2022-10-19 21:33:34.000,595,adbeelutAaeuPxBt1YKixhaaGu,3101,216,618901,1584802751
11612605,8125,1045,2022-03-29 15:44:46.000,8125,1045,2022-03-29 15:44:46.000,595,acMaXfq2lug0bjlg5uVXXROs0p,3101,216,618901,1584044437
11603002,8125,206,2022-03-29 01:45:51.000,8125,206,2022-03-29 01:45:51.000,595,abrWYcqQ5ZjM4O5xg4El6oAVyE,3101,216,618901,1584041512
11597140,8124,1245,2022-03-28 19:04:00.000,8124,1245,2022-03-28 19:04:00.000,595,abD75VS8vL6gKO4Ggxui0HS9GB,3101,216,137403,1584040227
14596330,8328,1105,2022-10-18 16:44:58.000,8328,1105,2022-10-18 16:44:58.000,595,ab7kUGOOLZIZJfCnDbBTDs35he,3101,216,914001,1584788548
11631862,8126,1181,2022-03-30 18:00:02.000,8126,1181,2022-03-30 18:00:02.000,595,aejtgbaR4APwfcKqiDJtPVBUgx,3101,216,651201,1584054628
11524108,8120,918,2022-03-24 13:37:37.000,8120,918,2022-03-24 13:37:37.000,595,ae5MeJWqceGAak29QUvl01vb1v,3101,216,103,1584015347
11623530,8126,484,2022-03-30 06:23:40.000,8126,484,2022-03-30 06:23:40.000,595,abg1g9hcXJMyCbc22oL5kxmWtE,3101,216,760501,1584048265
11540822,8121,716,2022-03-25 10:15:12.000,8121,716,2022-03-25 10:15:12.000,595,acdeMvAqGeBqYC9Q1nBVD9AOAa,3101,216,103,1584023106
11597025,8124,1285,2022-03-28 19:44:27.000,8124,1285,2022-03-28 19:44:27.000,595,bcGi2kH1kegWGxTDhhRYXjBYa6,3101,216,618901,1584040333
11693919,8130,897,2022-04-03 13:16:50.000,8130,897,2022-04-03 13:16:50.000,595,bcplTCOhQeWecanU4NH2GJfFcM,3101,216,202,1584075569
14606303,8329,329,2022-10-19 03:48:45.000,8329,329,2022-10-19 03:48:45.000,595,dfUaEg54rObwFb8T4dmYCIyNrc,3101,216,618901,1584795341
14619154,8329,1358,2022-10-19 20:57:25.000,8329,1358,2022-10-19 20:57:25.000,595,bdNfjkzaLb7ZMneNZMMy377Iwd,3101,216,618901,1584802652
14617510,8329,1211,2022-10-19 18:30:29.000,8329,1211,2022-10-19 18:30:29.000,595,ab6tgfxcwXd7wnPkorIMCYyRR8,3101,216,914001,1584801468
17019603,8498,1017,2023-04-06 15:16:26.000,8498,1017,2023-04-06 15:16:26.000,595,__ANONYMOUS__,2501,259,103,1585569065
11528007,8120,1174,2022-03-24 17:53:39.000,8120,1174,2022-03-24 17:53:39.000,595,cdwlpHRKGAb4zTVXPAKu7aQvCp,3101,216,195101,1584018606
14699217,8335,701,2022-10-25 10:00:03.000,8335,701,2022-10-25 10:00:03.000,595,__ANONYMOUS__,3101,216,13201,1584829121
14676401,8333,1301,2022-10-23 20:00:32.000,8333,1301,2022-10-23 20:00:32.000,595,bcgsFIvr3a3BNOi2SW5y8RNdT9,3101,216,103,1584822591
11723102,8132,256,2022-04-05 02:35:42.000,8132,256,2022-04-05 02:35:42.000,595,__ANONYMOUS__,3101,216,245801,1584081561
8696127,7964,1295,2021-10-19 19:54:38.000,7964,1295,2021-10-19 19:54:38.000,595,cer02OcyREnwlBwKzNDZIPesab,3101,216,402,1583172407
11630848,8126,1107,2022-03-30 16:46:30.000,8126,1107,2022-03-30 16:46:30.000,595,cdMsZPbQ4Xib3HEatbqZCQJwSk,3101,216,402,1584053674
14683406,8334,609,2022-10-24 08:28:34.000,8334,609,2022-10-24 08:28:34.000,595,__ANONYMOUS__,3101,216,195101,1584824259
14667008,8333,443,2022-10-23 05:42:54.000,8333,443,2022-10-23 05:42:54.000,595,__ANONYMOUS__,3101,216,618901,1584818562
11626528,8126,697,2022-03-30 09:56:01.000,8126,697,2022-03-30 09:56:01.000,595,beFG79b3npJymG0Yne4cGNtPwa,3101,216,619501,1584050294
14603810,8328,1446,2022-10-18 22:25:11.000,8328,1446,2022-10-18 22:25:11.000,595,ab5vp7Pj7WDNNWmM1o4MhIQB4q,3101,216,651201,1584794772
11693911,8130,942,2022-04-03 14:01:01.000,8130,942,2022-04-03 14:01:01.000,595,abJ8jdtuokrgOCvNcJ0mEzxkB4,3101,216,103,1584075496
14670403,8333,775,2022-10-23 11:14:02.000,8333,775,2022-10-23 11:14:02.000,595,abgWIW0Yffm9WyD0zMkFG4f43l,3101,216,202,1584819916
11632820,8126,1282,2022-03-30 19:41:51.000,8126,1282,2022-03-30 19:41:51.000,595,__ANONYMOUS__,3101,216,24001,1584054901
8690832,7964,827,2021-10-19 12:06:07.000,7964,827,2021-10-19 12:06:07.000,595,abnW53nxovPdmTJwxjjOvIhwSy,3101,216,231501,1583169201
15292728,8374,1286,2022-12-03 19:45:11.000,8374,1286,2022-12-03 19:45:11.000,595,adPZabv5h68N76QJ5cZ1cVCiCn,3101,216,618901,1585104395
11628371,8126,852,2022-03-30 12:31:42.000,8126,852,2022-03-30 12:31:42.000,595,abB4gMVwP9W5NmlqoteblLjluI,3101,216,618901,1584052113
11631630,8126,1146,2022-03-30 17:25:44.000,8126,1146,2022-03-30 17:25:44.000,595,__ANONYMOUS__,3101,216,334801,1584053969
