customer_list_record_id,utc_record_day_id,utc_record_time_id,utc_record_timestamp,std_record_day_id,std_record_time_id,std_record_timestamp,std_record_timezone_id,site_id,ncustomer_list_id,num_customers
1,7454,1085,2020-05-27 16:24:04.000,7454,1085,2020-05-27 16:24:04.000,595,1501,lancome-emea-me-v2,2610
2,7454,1085,2020-05-27 16:24:04.000,7454,1085,2020-05-27 16:24:04.000,595,305,nyx-emea-east,25970
3,7454,1085,2020-05-27 16:24:04.000,7454,1085,2020-05-27 16:24:04.000,595,1101,skinceuticals-it,4699
4,7454,1085,2020-05-27 16:24:04.000,7454,1085,2020-05-27 16:24:04.000,595,1201,itcosmetics-fr,7676
5,7454,1085,2020-05-27 16:24:04.000,7454,1085,2020-05-27 16:24:04.000,595,306,clarisonic,2035
6,7454,1085,2020-05-27 16:24:04.000,7454,1085,2020-05-27 16:24:04.000,595,901,nyx-it,66576
7,7454,1085,2020-05-27 16:24:04.000,7454,1085,2020-05-27 16:24:04.000,595,103,dermacenter-emea-east,29100
8,7454,1085,2020-05-27 16:24:05.000,7454,1085,2020-05-27 16:24:05.000,595,105,nyx-emea-west,409995
9,7454,1085,2020-05-27 16:24:05.000,7454,1085,2020-05-27 16:24:05.000,595,106,urbandecay-emea-west,106553
101,7454,1025,2020-05-27 15:24:05.000,7454,1025,2020-05-27 15:24:05.000,595,1501,lancome-emea-me-v2,2610
102,7454,1025,2020-05-27 15:24:05.000,7454,1025,2020-05-27 15:24:05.000,595,305,nyx-emea-east,25970
103,7454,1025,2020-05-27 15:24:05.000,7454,1025,2020-05-27 15:24:05.000,595,1101,skinceuticals-it,4699
104,7454,1025,2020-05-27 15:24:05.000,7454,1025,2020-05-27 15:24:05.000,595,1201,itcosmetics-fr,7671
105,7454,1025,2020-05-27 15:24:05.000,7454,1025,2020-05-27 15:24:05.000,595,306,clarisonic,2035
106,7454,1025,2020-05-27 15:24:05.000,7454,1025,2020-05-27 15:24:05.000,595,901,nyx-it,66575
107,7454,1025,2020-05-27 15:24:05.000,7454,1025,2020-05-27 15:24:05.000,595,103,dermacenter-emea-east,29100
108,7454,1025,2020-05-27 15:24:06.000,7454,1025,2020-05-27 15:24:06.000,595,105,nyx-emea-west,409995
109,7454,1025,2020-05-27 15:24:06.000,7454,1025,2020-05-27 15:24:06.000,595,106,urbandecay-emea-west,106537
110,7454,1085,2020-05-27 16:24:05.000,7454,1085,2020-05-27 16:24:05.000,595,1301,giorgioarmani-fr,0
111,7454,1085,2020-05-27 16:24:05.000,7454,1085,2020-05-27 16:24:05.000,595,1001,house99-fr,65
112,7454,1085,2020-05-27 16:24:05.000,7454,1085,2020-05-27 16:24:05.000,595,1003,house99-it,49
113,7454,1085,2020-05-27 16:24:05.000,7454,1085,2020-05-27 16:24:05.000,595,1103,skinceuticals-de,3904
114,7454,1085,2020-05-27 16:24:07.000,7454,1085,2020-05-27 16:24:07.000,595,902,nyx-fr,412269
115,7454,1085,2020-05-27 16:24:07.000,7454,1085,2020-05-27 16:24:07.000,595,1401,kiehls-ksa,4207
116,7454,1085,2020-05-27 16:24:07.000,7454,1085,2020-05-27 16:24:07.000,595,114,lancome-emea,36240
10,7454,1025,2020-05-27 15:24:06.000,7454,1025,2020-05-27 15:24:06.000,595,1301,giorgioarmani-fr,0
117,7454,1085,2020-05-27 16:24:07.000,7454,1085,2020-05-27 16:24:07.000,595,116,lancome-fr,119293
118,7454,1085,2020-05-27 16:24:08.000,7454,1085,2020-05-27 16:24:08.000,595,904,nyx-es,139194
119,7454,1085,2020-05-27 16:24:08.000,7454,1085,2020-05-27 16:24:08.000,595,1901,mydermacenter-fr,0
11,7454,1025,2020-05-27 15:24:06.000,7454,1025,2020-05-27 15:24:06.000,595,1001,house99-fr,65
12,7454,1025,2020-05-27 15:24:06.000,7454,1025,2020-05-27 15:24:06.000,595,1003,house99-it,49
13,7454,1025,2020-05-27 15:24:06.000,7454,1025,2020-05-27 15:24:06.000,595,1103,skinceuticals-de,3902
14,7454,1025,2020-05-27 15:24:07.000,7454,1025,2020-05-27 15:24:07.000,595,902,nyx-fr,412262
15,7454,1025,2020-05-27 15:24:07.000,7454,1025,2020-05-27 15:24:07.000,595,1401,kiehls-ksa,4206
16,7454,1025,2020-05-27 15:24:08.000,7454,1025,2020-05-27 15:24:08.000,595,114,lancome-emea,36231
17,7454,1025,2020-05-27 15:24:08.000,7454,1025,2020-05-27 15:24:08.000,595,116,lancome-fr,119279
18,7454,1025,2020-05-27 15:24:08.000,7454,1025,2020-05-27 15:24:08.000,595,904,nyx-es,139184
19,7454,1025,2020-05-27 15:24:08.000,7454,1025,2020-05-27 15:24:08.000,595,1901,mydermacenter-fr,0
120,7454,1085,2020-05-27 16:24:08.000,7454,1085,2020-05-27 16:24:08.000,595,801,kiehls-mea,15992
121,7454,1085,2020-05-27 16:24:08.000,7454,1085,2020-05-27 16:24:08.000,595,118,lancome-emea-me-east,1262
122,7454,1085,2020-05-27 16:24:08.000,7454,1085,2020-05-27 16:24:08.000,595,119,house99-master,1
123,7454,1085,2020-05-27 16:24:08.000,7454,1085,2020-05-27 16:24:08.000,595,120,giorgioarmani-uk,31745
124,7454,1085,2020-05-27 16:24:08.000,7454,1085,2020-05-27 16:24:08.000,595,121,urbandecay-fr,79825
125,7454,1085,2020-05-27 16:24:08.000,7454,1085,2020-05-27 16:24:08.000,595,301,itcosmetics-uk,24782
126,7454,1085,2020-05-27 16:24:08.000,7454,1085,2020-05-27 16:24:08.000,595,1302,giorgioarmani-de,1
20,7454,1025,2020-05-27 15:24:08.000,7454,1025,2020-05-27 15:24:08.000,595,801,kiehls-mea,15987
127,7454,1085,2020-05-27 16:24:08.000,7454,1085,2020-05-27 16:24:08.000,595,302,urbandecay-uk,210520
128,7454,1085,2020-05-27 16:24:08.000,7454,1085,2020-05-27 16:24:08.000,595,303,biotherm-emea-west,33233
129,7454,1085,2020-05-27 16:24:08.000,7454,1085,2020-05-27 16:24:08.000,595,304,ysl-uk,55183
21,7454,1025,2020-05-27 15:24:08.000,7454,1025,2020-05-27 15:24:08.000,595,118,lancome-emea-me-east,1262
22,7454,1025,2020-05-27 15:24:08.000,7454,1025,2020-05-27 15:24:08.000,595,119,house99-master,1
23,7454,1025,2020-05-27 15:24:08.000,7454,1025,2020-05-27 15:24:08.000,595,120,giorgioarmani-uk,31742
24,7454,1025,2020-05-27 15:24:09.000,7454,1025,2020-05-27 15:24:09.000,595,121,urbandecay-fr,79824
25,7454,1025,2020-05-27 15:24:09.000,7454,1025,2020-05-27 15:24:09.000,595,301,itcosmetics-uk,24780
26,7454,1025,2020-05-27 15:24:09.000,7454,1025,2020-05-27 15:24:09.000,595,1302,giorgioarmani-de,1
27,7454,1025,2020-05-27 15:24:09.000,7454,1025,2020-05-27 15:24:09.000,595,302,urbandecay-uk,210514
28,7454,1025,2020-05-27 15:24:09.000,7454,1025,2020-05-27 15:24:09.000,595,303,biotherm-emea-west,33229
29,7454,1025,2020-05-27 15:24:09.000,7454,1025,2020-05-27 15:24:09.000,595,304,ysl-uk,55181
130,7454,1085,2020-05-27 16:24:08.000,7454,1085,2020-05-27 16:24:08.000,595,307,biotherm-global,7
131,7454,1085,2020-05-27 16:24:08.000,7454,1085,2020-05-27 16:24:08.000,595,308,kerastase-emea-west,58888
132,7454,1085,2020-05-27 16:24:08.000,7454,1085,2020-05-27 16:24:08.000,595,309,kiehls-emea,53970
133,7454,1085,2020-05-27 16:24:09.000,7454,1085,2020-05-27 16:24:09.000,595,310,nyx,148016
30,7454,1025,2020-05-27 15:24:09.000,7454,1025,2020-05-27 15:24:09.000,595,307,biotherm-global,7
134,7454,1085,2020-05-27 16:24:09.000,7454,1085,2020-05-27 16:24:09.000,595,102,urbandecay,4577
135,7454,1085,2020-05-27 16:24:09.000,7454,1085,2020-05-27 16:24:09.000,595,1102,skinceuticals-fr,6775
136,7454,1085,2020-05-27 16:24:09.000,7454,1085,2020-05-27 16:24:09.000,595,104,mbl-fr,5150
137,7454,1085,2020-05-27 16:24:09.000,7454,1085,2020-05-27 16:24:09.000,595,107,lancome-emea-me,1966
138,7454,1085,2020-05-27 16:24:09.000,7454,1085,2020-05-27 16:24:09.000,595,108,skinceuticals-master,2
139,7454,1085,2020-05-27 16:24:09.000,7454,1085,2020-05-27 16:24:09.000,595,109,kiehls-emea-west,234985
31,7454,1025,2020-05-27 15:24:09.000,7454,1025,2020-05-27 15:24:09.000,595,308,kerastase-emea-west,58871
32,7454,1025,2020-05-27 15:24:09.000,7454,1025,2020-05-27 15:24:09.000,595,309,kiehls-emea,53967
33,7454,1025,2020-05-27 15:24:10.000,7454,1025,2020-05-27 15:24:10.000,595,310,nyx,148016
34,7454,1025,2020-05-27 15:24:10.000,7454,1025,2020-05-27 15:24:10.000,595,102,urbandecay,4577
35,7454,1025,2020-05-27 15:24:10.000,7454,1025,2020-05-27 15:24:10.000,595,1102,skinceuticals-fr,6769
36,7454,1025,2020-05-27 15:24:10.000,7454,1025,2020-05-27 15:24:10.000,595,104,mbl-fr,5150
37,7454,1025,2020-05-27 15:24:10.000,7454,1025,2020-05-27 15:24:10.000,595,107,lancome-emea-me,1966
38,7454,1025,2020-05-27 15:24:10.000,7454,1025,2020-05-27 15:24:10.000,595,108,skinceuticals-master,2
39,7454,1025,2020-05-27 15:24:10.000,7454,1025,2020-05-27 15:24:10.000,595,109,kiehls-emea-west,234967
40,7454,1025,2020-05-27 15:24:10.000,7454,1025,2020-05-27 15:24:10.000,595,110,ysl-dmi,1
41,7454,1025,2020-05-27 15:24:10.000,7454,1025,2020-05-27 15:24:10.000,595,1002,house99-es,59
42,7454,1025,2020-05-27 15:24:10.000,7454,1025,2020-05-27 15:24:10.000,595,1801,giorgioarmani-eu,6176
43,7454,1025,2020-05-27 15:24:13.000,7454,1025,2020-05-27 15:24:13.000,595,111,lorealparis-fr,682927
44,7454,1025,2020-05-27 15:24:13.000,7454,1025,2020-05-27 15:24:13.000,595,601,urbandecay-mea,12061
45,7454,1025,2020-05-27 15:24:13.000,7454,1025,2020-05-27 15:24:13.000,595,112,kiehls-uk,191209
46,7454,1025,2020-05-27 15:24:13.000,7454,1025,2020-05-27 15:24:13.000,595,2001,kerastase-uk,16534
47,7454,1025,2020-05-27 15:24:13.000,7454,1025,2020-05-27 15:24:13.000,595,1004,house99-de,46
48,7454,1025,2020-05-27 15:24:13.000,7454,1025,2020-05-27 15:24:13.000,595,501,house99-uk,4615
49,7454,1025,2020-05-27 15:24:13.000,7454,1025,2020-05-27 15:24:13.000,595,113,ysl-fr,63923
50,7454,1025,2020-05-27 15:24:13.000,7454,1025,2020-05-27 15:24:13.000,595,1303,giorgioarmani-it,6
51,7454,1025,2020-05-27 15:24:13.000,7454,1025,2020-05-27 15:24:13.000,595,903,nyx-uk,77607
52,7454,1025,2020-05-27 15:24:14.000,7454,1025,2020-05-27 15:24:14.000,595,115,nyx-master,14714
53,7454,1025,2020-05-27 15:24:14.000,7454,1025,2020-05-27 15:24:14.000,595,1601,lorealstaffshop-uk,13
54,7454,1025,2020-05-27 15:24:14.000,7454,1025,2020-05-27 15:24:14.000,595,1701,skinceuticals-es,2700
55,7454,1025,2020-05-27 15:24:15.000,7454,1025,2020-05-27 15:24:15.000,595,117,lancome-uk,80350
56,7454,1025,2020-05-27 15:24:15.000,7454,1025,2020-05-27 15:24:15.000,595,1202,itcosmetics-de,2866
57,7454,1025,2020-05-27 15:24:15.000,7454,1025,2020-05-27 15:24:15.000,595,2002,decleor-uk,17402
58,7454,1025,2020-05-27 15:24:15.000,7454,1025,2020-05-27 15:24:15.000,595,122,armani-global,33
2701301,8528,845,2023-05-06 12:24:01.000,8528,845,2023-05-06 12:24:01.000,595,6001,car-emea-west,93
2701302,8528,845,2023-05-06 12:24:01.000,8528,845,2023-05-06 12:24:01.000,595,3201,kiehls-emea-east-ng,143429
2701303,8528,845,2023-05-06 12:24:01.000,8528,845,2023-05-06 12:24:01.000,595,4901,lancome-emea-east-ng,39282
2701304,8528,845,2023-05-06 12:24:01.000,8528,845,2023-05-06 12:24:01.000,595,3901,lancome-de,43587
2701305,8528,845,2023-05-06 12:24:01.000,8528,845,2023-05-06 12:24:01.000,595,4301,bio-de,19027
2701306,8528,845,2023-05-06 12:24:01.000,8528,845,2023-05-06 12:24:01.000,595,2201,beautyadvisor-uk,823
2701307,8528,845,2023-05-06 12:24:01.000,8528,845,2023-05-06 12:24:01.000,595,1501,lancome-emea-me-v2,0
2701308,8528,845,2023-05-06 12:24:01.000,8528,845,2023-05-06 12:24:01.000,595,2301,nyx-fr,496287
2701309,8528,845,2023-05-06 12:24:01.000,8528,845,2023-05-06 12:24:01.000,595,5403,itcosmetics-de,42932
2701310,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,305,nyx-emea-east,5564
2701311,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,4201,lancome-es,33730
2701312,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,1201,itcosmetics-fr,62428
2701313,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,5501,giorgioarmani-uk,48691
2701314,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,2701,vichy-uk,2
2701315,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,5201,kie-emea-west,56564
2701316,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,5301,staffshop-fr,27606
2701317,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,5701,kerastase-uk,74673
2701318,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,3601,skinceuticals-es,14458
2701319,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,4001,itc-mea,7235
2701320,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,3202,kiehls-es,104549
2701321,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,4802,ysl-uk,118631
2701322,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,2702,lrp-ie,3
2701323,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,5702,lrp-fr,19141
2701324,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,2703,lrp-uk,91443
2701325,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,3001,mugler-uk,89797
2701326,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,3701,lancome-fr,271549
2701327,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,5401,skc-nl,4680
2701328,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,5601,friendandfamilly-uk,19051
2701329,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,3301,valentino-emea-west-ng,18934
2701330,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,5402,skc-ch,728
2701331,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,5901,skc-emea-nordics,273
2701332,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,3203,kiehls-fr,101083
2701333,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,4101,kerastase-emea-west,216231
2701334,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,3602,skinceuticals-fr,40573
2701335,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,1401,kiehls-ksa,26970
2701336,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,3204,kiehls-de,70849
2701337,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,3101,lorealstaffshop-fr,21564
2701338,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,3603,skinceuticals-it,11930
2701339,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,5001,ysl-fr,171834
2701340,8528,845,2023-05-06 12:24:02.000,8528,845,2023-05-06 12:24:02.000,595,1901,mydermacenter-fr,5
2701341,8528,845,2023-05-06 12:24:03.000,8528,845,2023-05-06 12:24:03.000,595,801,kiehls-mea,39492
2701342,8528,845,2023-05-06 12:24:03.000,8528,845,2023-05-06 12:24:03.000,595,118,lancome-emea-me-east,1872
2701343,8528,845,2023-05-06 12:24:03.000,8528,845,2023-05-06 12:24:03.000,595,120,giorgioarmani-uk,48691
2701344,8528,845,2023-05-06 12:24:03.000,8528,845,2023-05-06 12:24:03.000,595,5006,lorealstaffshop-pl,1993
2701345,8528,845,2023-05-06 12:24:03.000,8528,845,2023-05-06 12:24:03.000,595,301,itcosmetics-uk,29229
2701346,8528,845,2023-05-06 12:24:03.000,8528,845,2023-05-06 12:24:03.000,595,5703,lac-emea-west,1
2701347,8528,845,2023-05-06 12:24:03.000,8528,845,2023-05-06 12:24:03.000,595,2501,kiehls-uk,279916
2701348,8528,845,2023-05-06 12:24:03.000,8528,845,2023-05-06 12:24:03.000,595,3801,lancome-uk,190536
2701349,8528,845,2023-05-06 12:24:03.000,8528,845,2023-05-06 12:24:03.000,595,5101,ysl-emea-west-ng,20410
2701350,8528,845,2023-05-06 12:24:03.000,8528,845,2023-05-06 12:24:03.000,595,2704,skinceuticals-uk,36212
2701351,8528,845,2023-05-06 12:24:03.000,8528,845,2023-05-06 12:24:03.000,595,4601,bio-it,23595
140,7454,1085,2020-05-27 16:24:09.000,7454,1085,2020-05-27 16:24:09.000,595,110,ysl-dmi,1
141,7454,1085,2020-05-27 16:24:09.000,7454,1085,2020-05-27 16:24:09.000,595,1002,house99-es,59
142,7454,1085,2020-05-27 16:24:09.000,7454,1085,2020-05-27 16:24:09.000,595,1801,giorgioarmani-eu,6181
143,7454,1085,2020-05-27 16:24:12.000,7454,1085,2020-05-27 16:24:12.000,595,111,lorealparis-fr,682945
144,7454,1085,2020-05-27 16:24:12.000,7454,1085,2020-05-27 16:24:12.000,595,601,urbandecay-mea,12061
145,7454,1085,2020-05-27 16:24:12.000,7454,1085,2020-05-27 16:24:12.000,595,112,kiehls-uk,191229
146,7454,1085,2020-05-27 16:24:12.000,7454,1085,2020-05-27 16:24:12.000,595,2001,kerastase-uk,16535
147,7454,1085,2020-05-27 16:24:12.000,7454,1085,2020-05-27 16:24:12.000,595,1004,house99-de,46
148,7454,1085,2020-05-27 16:24:12.000,7454,1085,2020-05-27 16:24:12.000,595,501,house99-uk,4616
149,7454,1085,2020-05-27 16:24:12.000,7454,1085,2020-05-27 16:24:12.000,595,113,ysl-fr,63927
150,7454,1085,2020-05-27 16:24:12.000,7454,1085,2020-05-27 16:24:12.000,595,1303,giorgioarmani-it,6
151,7454,1085,2020-05-27 16:24:12.000,7454,1085,2020-05-27 16:24:12.000,595,903,nyx-uk,77615
152,7454,1085,2020-05-27 16:24:12.000,7454,1085,2020-05-27 16:24:12.000,595,115,nyx-master,14714
153,7454,1085,2020-05-27 16:24:12.000,7454,1085,2020-05-27 16:24:12.000,595,1601,lorealstaffshop-uk,13
154,7454,1085,2020-05-27 16:24:12.000,7454,1085,2020-05-27 16:24:12.000,595,1701,skinceuticals-es,2701
155,7454,1085,2020-05-27 16:24:13.000,7454,1085,2020-05-27 16:24:13.000,595,117,lancome-uk,80355
156,7454,1085,2020-05-27 16:24:13.000,7454,1085,2020-05-27 16:24:13.000,595,1202,itcosmetics-de,2866
157,7454,1085,2020-05-27 16:24:13.000,7454,1085,2020-05-27 16:24:13.000,595,2002,decleor-uk,17402
158,7454,1085,2020-05-27 16:24:13.000,7454,1085,2020-05-27 16:24:13.000,595,122,armani-global,33
201,7454,1145,2020-05-27 17:24:03.000,7454,1145,2020-05-27 17:24:03.000,595,1501,lancome-emea-me-v2,2610
202,7454,1145,2020-05-27 17:24:04.000,7454,1145,2020-05-27 17:24:04.000,595,305,nyx-emea-east,25970
203,7454,1145,2020-05-27 17:24:04.000,7454,1145,2020-05-27 17:24:04.000,595,1101,skinceuticals-it,4699
204,7454,1145,2020-05-27 17:24:04.000,7454,1145,2020-05-27 17:24:04.000,595,1201,itcosmetics-fr,7680
205,7454,1145,2020-05-27 17:24:04.000,7454,1145,2020-05-27 17:24:04.000,595,306,clarisonic,2035
206,7454,1145,2020-05-27 17:24:04.000,7454,1145,2020-05-27 17:24:04.000,595,901,nyx-it,66584
207,7454,1145,2020-05-27 17:24:04.000,7454,1145,2020-05-27 17:24:04.000,595,103,dermacenter-emea-east,29103
208,7454,1145,2020-05-27 17:24:05.000,7454,1145,2020-05-27 17:24:05.000,595,105,nyx-emea-west,409995
209,7454,1145,2020-05-27 17:24:05.000,7454,1145,2020-05-27 17:24:05.000,595,106,urbandecay-emea-west,106571
210,7454,1145,2020-05-27 17:24:05.000,7454,1145,2020-05-27 17:24:05.000,595,1301,giorgioarmani-fr,0
211,7454,1145,2020-05-27 17:24:05.000,7454,1145,2020-05-27 17:24:05.000,595,1001,house99-fr,65
212,7454,1145,2020-05-27 17:24:05.000,7454,1145,2020-05-27 17:24:05.000,595,1003,house99-it,49
213,7454,1145,2020-05-27 17:24:05.000,7454,1145,2020-05-27 17:24:05.000,595,1103,skinceuticals-de,3905
214,7454,1145,2020-05-27 17:24:06.000,7454,1145,2020-05-27 17:24:06.000,595,902,nyx-fr,412280
215,7454,1145,2020-05-27 17:24:06.000,7454,1145,2020-05-27 17:24:06.000,595,1401,kiehls-ksa,4212
216,7454,1145,2020-05-27 17:24:07.000,7454,1145,2020-05-27 17:24:07.000,595,114,lancome-emea,36244
217,7454,1145,2020-05-27 17:24:07.000,7454,1145,2020-05-27 17:24:07.000,595,116,lancome-fr,119476
218,7454,1145,2020-05-27 17:24:07.000,7454,1145,2020-05-27 17:24:07.000,595,904,nyx-es,139199
219,7454,1145,2020-05-27 17:24:07.000,7454,1145,2020-05-27 17:24:07.000,595,1901,mydermacenter-fr,0
220,7454,1145,2020-05-27 17:24:07.000,7454,1145,2020-05-27 17:24:07.000,595,801,kiehls-mea,15995
221,7454,1145,2020-05-27 17:24:07.000,7454,1145,2020-05-27 17:24:07.000,595,118,lancome-emea-me-east,1262
222,7454,1145,2020-05-27 17:24:07.000,7454,1145,2020-05-27 17:24:07.000,595,119,house99-master,1
223,7454,1145,2020-05-27 17:24:07.000,7454,1145,2020-05-27 17:24:07.000,595,120,giorgioarmani-uk,31745
224,7454,1145,2020-05-27 17:24:07.000,7454,1145,2020-05-27 17:24:07.000,595,121,urbandecay-fr,79829
225,7454,1145,2020-05-27 17:24:07.000,7454,1145,2020-05-27 17:24:07.000,595,301,itcosmetics-uk,24783
226,7454,1145,2020-05-27 17:24:07.000,7454,1145,2020-05-27 17:24:07.000,595,1302,giorgioarmani-de,1
227,7454,1145,2020-05-27 17:24:07.000,7454,1145,2020-05-27 17:24:07.000,595,302,urbandecay-uk,210527
228,7454,1145,2020-05-27 17:24:08.000,7454,1145,2020-05-27 17:24:08.000,595,303,biotherm-emea-west,33238
229,7454,1145,2020-05-27 17:24:08.000,7454,1145,2020-05-27 17:24:08.000,595,304,ysl-uk,55187
230,7454,1145,2020-05-27 17:24:08.000,7454,1145,2020-05-27 17:24:08.000,595,307,biotherm-global,7
231,7454,1145,2020-05-27 17:24:08.000,7454,1145,2020-05-27 17:24:08.000,595,308,kerastase-emea-west,58900
232,7454,1145,2020-05-27 17:24:08.000,7454,1145,2020-05-27 17:24:08.000,595,309,kiehls-emea,53976
233,7454,1145,2020-05-27 17:24:08.000,7454,1145,2020-05-27 17:24:08.000,595,310,nyx,148016
234,7454,1145,2020-05-27 17:24:08.000,7454,1145,2020-05-27 17:24:08.000,595,102,urbandecay,4577
235,7454,1145,2020-05-27 17:24:08.000,7454,1145,2020-05-27 17:24:08.000,595,1102,skinceuticals-fr,6779
236,7454,1145,2020-05-27 17:24:08.000,7454,1145,2020-05-27 17:24:08.000,595,104,mbl-fr,5150
237,7454,1145,2020-05-27 17:24:08.000,7454,1145,2020-05-27 17:24:08.000,595,107,lancome-emea-me,1966
238,7454,1145,2020-05-27 17:24:08.000,7454,1145,2020-05-27 17:24:08.000,595,108,skinceuticals-master,2
239,7454,1145,2020-05-27 17:24:08.000,7454,1145,2020-05-27 17:24:08.000,595,109,kiehls-emea-west,235005
240,7454,1145,2020-05-27 17:24:08.000,7454,1145,2020-05-27 17:24:08.000,595,110,ysl-dmi,1
241,7454,1145,2020-05-27 17:24:08.000,7454,1145,2020-05-27 17:24:08.000,595,1002,house99-es,59
242,7454,1145,2020-05-27 17:24:08.000,7454,1145,2020-05-27 17:24:08.000,595,1801,giorgioarmani-eu,6185
243,7454,1145,2020-05-27 17:24:11.000,7454,1145,2020-05-27 17:24:11.000,595,111,lorealparis-fr,682961
244,7454,1145,2020-05-27 17:24:11.000,7454,1145,2020-05-27 17:24:11.000,595,601,urbandecay-mea,12064
245,7454,1145,2020-05-27 17:24:11.000,7454,1145,2020-05-27 17:24:11.000,595,112,kiehls-uk,191253
246,7454,1145,2020-05-27 17:24:12.000,7454,1145,2020-05-27 17:24:12.000,595,2001,kerastase-uk,16535
247,7454,1145,2020-05-27 17:24:12.000,7454,1145,2020-05-27 17:24:12.000,595,1004,house99-de,46
248,7454,1145,2020-05-27 17:24:12.000,7454,1145,2020-05-27 17:24:12.000,595,501,house99-uk,4616
249,7454,1145,2020-05-27 17:24:12.000,7454,1145,2020-05-27 17:24:12.000,595,113,ysl-fr,63931
250,7454,1145,2020-05-27 17:24:12.000,7454,1145,2020-05-27 17:24:12.000,595,1303,giorgioarmani-it,6
251,7454,1145,2020-05-27 17:24:12.000,7454,1145,2020-05-27 17:24:12.000,595,903,nyx-uk,77618
252,7454,1145,2020-05-27 17:24:12.000,7454,1145,2020-05-27 17:24:12.000,595,115,nyx-master,14714
253,7454,1145,2020-05-27 17:24:12.000,7454,1145,2020-05-27 17:24:12.000,595,1601,lorealstaffshop-uk,13
254,7454,1145,2020-05-27 17:24:12.000,7454,1145,2020-05-27 17:24:12.000,595,1701,skinceuticals-es,2703
255,7454,1145,2020-05-27 17:24:12.000,7454,1145,2020-05-27 17:24:12.000,595,117,lancome-uk,80359
256,7454,1145,2020-05-27 17:24:12.000,7454,1145,2020-05-27 17:24:12.000,595,1202,itcosmetics-de,2869
257,7454,1145,2020-05-27 17:24:13.000,7454,1145,2020-05-27 17:24:13.000,595,2002,decleor-uk,17402
258,7454,1145,2020-05-27 17:24:13.000,7454,1145,2020-05-27 17:24:13.000,595,122,armani-global,33
301,7454,1205,2020-05-27 18:24:03.000,7454,1205,2020-05-27 18:24:03.000,595,1501,lancome-emea-me-v2,2610
302,7454,1205,2020-05-27 18:24:04.000,7454,1205,2020-05-27 18:24:04.000,595,305,nyx-emea-east,25970
303,7454,1205,2020-05-27 18:24:04.000,7454,1205,2020-05-27 18:24:04.000,595,1101,skinceuticals-it,4699
304,7454,1205,2020-05-27 18:24:04.000,7454,1205,2020-05-27 18:24:04.000,595,1201,itcosmetics-fr,7684
305,7454,1205,2020-05-27 18:24:04.000,7454,1205,2020-05-27 18:24:04.000,595,306,clarisonic,2035
306,7454,1205,2020-05-27 18:24:04.000,7454,1205,2020-05-27 18:24:04.000,595,901,nyx-it,66589
307,7454,1205,2020-05-27 18:24:04.000,7454,1205,2020-05-27 18:24:04.000,595,103,dermacenter-emea-east,29104
308,7454,1205,2020-05-27 18:24:05.000,7454,1205,2020-05-27 18:24:05.000,595,105,nyx-emea-west,409995
