visit_date,site_id,registered,ua_class,ua_family,ua_engine,ua_os,ua_os_family,device_class_code,device_market_name,device_brand,num_visits,locale_code
2019-06-27,302,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,6555,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,4387,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,3369,UNKNOWN_LOCALE
2019-06-27,112,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,1932,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,1644,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,1417,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,1414,UNKNOWN_LOCALE
2019-06-27,117,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,1175,UNKNOWN_LOCALE
2019-06-27,113,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,1174,UNKNOWN_LOCALE
2019-06-27,309,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,1173,UNKNOWN_LOCALE
2019-06-27,113,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,1089,UNKNOWN_LOCALE
2019-06-27,109,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,1086,UNKNOWN_LOCALE
2019-06-27,303,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,1045,UNKNOWN_LOCALE
2019-06-27,903,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,1038,UNKNOWN_LOCALE
2019-06-27,302,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Tablet,iPad,Apple,985,UNKNOWN_LOCALE
2019-06-27,106,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,965,UNKNOWN_LOCALE
2019-06-27,116,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,895,UNKNOWN_LOCALE
2019-06-27,902,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,814,UNKNOWN_LOCALE
2019-06-27,121,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,800,UNKNOWN_LOCALE
2019-06-27,304,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,770,UNKNOWN_LOCALE
2019-06-27,308,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,743,UNKNOWN_LOCALE
2019-06-27,303,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,662,UNKNOWN_LOCALE
2019-06-27,901,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,660,UNKNOWN_LOCALE
2019-06-27,114,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,644,UNKNOWN_LOCALE
2019-06-27,305,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,577,UNKNOWN_LOCALE
2019-06-27,302,false,Mobile browser,Safari mobile,WebKit,iOS 10,iOS,Smartphone,iPhone,Apple,575,UNKNOWN_LOCALE
2019-06-27,112,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,532,UNKNOWN_LOCALE
2019-06-27,113,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,527,UNKNOWN_LOCALE
2019-06-27,902,true,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,510,UNKNOWN_LOCALE
2019-06-27,309,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,447,UNKNOWN_LOCALE
2019-06-27,116,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,440,UNKNOWN_LOCALE
2019-06-27,106,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,425,UNKNOWN_LOCALE
2019-06-27,117,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,422,UNKNOWN_LOCALE
2019-06-27,904,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,407,UNKNOWN_LOCALE
2019-06-27,109,true,Browser,Chrome Headless,Blink,Linux,Linux,Desktop,unknown,unknown,382,UNKNOWN_LOCALE
2019-06-27,113,false,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,374,UNKNOWN_LOCALE
2019-06-27,301,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,364,UNKNOWN_LOCALE
2019-06-27,302,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,361,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Safari mobile,WebKit,iOS 11,iOS,Smartphone,iPhone,Apple,355,UNKNOWN_LOCALE
2019-06-27,109,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,355,UNKNOWN_LOCALE
2019-06-27,103,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,348,UNKNOWN_LOCALE
2019-06-27,115,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,338,UNKNOWN_LOCALE
2019-06-27,116,false,Browser,Chrome,WebKit/Blink,Windows 8.1,Windows,Desktop,unknown,unknown,336,UNKNOWN_LOCALE
2019-06-27,116,false,Browser,IE,Trident,Windows 7,Windows,Desktop,unknown,unknown,333,UNKNOWN_LOCALE
2019-06-27,113,false,Browser,Microsoft Edge,EdgeHTML/Blink,Windows 10,Windows,Desktop,unknown,unknown,318,UNKNOWN_LOCALE
2019-06-27,120,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,316,UNKNOWN_LOCALE
2019-06-27,121,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,310,UNKNOWN_LOCALE
2019-06-27,801,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,308,UNKNOWN_LOCALE
2019-06-27,302,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPod,Apple,307,UNKNOWN_LOCALE
2019-06-27,1101,false,Browser,Microsoft Edge,EdgeHTML/Blink,Windows 10,Windows,Desktop,unknown,unknown,307,UNKNOWN_LOCALE
2019-06-27,902,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,293,UNKNOWN_LOCALE
2019-06-27,303,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,288,UNKNOWN_LOCALE
2019-06-27,305,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,286,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Tablet,iPad,Apple,273,UNKNOWN_LOCALE
2019-06-27,303,false,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,271,UNKNOWN_LOCALE
2019-06-27,114,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,265,UNKNOWN_LOCALE
2019-06-27,109,false,Browser,Safari,WebKit,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,259,UNKNOWN_LOCALE
2019-06-27,1103,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,255,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Tablet,iPad,Apple,244,UNKNOWN_LOCALE
2019-06-27,302,false,Mobile browser,Safari mobile,WebKit,iOS 11,iOS,Smartphone,iPhone,Apple,242,UNKNOWN_LOCALE
2019-06-27,103,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,241,UNKNOWN_LOCALE
2019-06-27,304,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,240,UNKNOWN_LOCALE
2019-06-27,308,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,235,UNKNOWN_LOCALE
2019-06-27,303,true,Browser,Chrome Headless,Blink,Linux,Linux,Desktop,unknown,unknown,234,UNKNOWN_LOCALE
2019-06-27,103,false,Browser,Chrome Headless,Blink,Linux,Linux,Desktop,unknown,unknown,234,UNKNOWN_LOCALE
2019-06-27,122,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,230,UNKNOWN_LOCALE
2019-06-27,903,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,230,UNKNOWN_LOCALE
2019-06-27,106,true,Browser,Chrome Headless,Blink,Linux,Linux,Desktop,unknown,unknown,229,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Safari mobile,WebKit,iOS 11,iOS,Smartphone,iPhone,Apple,224,UNKNOWN_LOCALE
2019-06-27,116,false,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,205,UNKNOWN_LOCALE
2019-06-27,1102,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,204,UNKNOWN_LOCALE
2019-06-27,113,false,Browser,Firefox,Gecko,Windows 7,Windows,Desktop,unknown,unknown,202,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Chrome Mobile,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone,Apple,199,UNKNOWN_LOCALE
2019-06-27,902,false,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,197,UNKNOWN_LOCALE
2019-06-27,117,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,185,UNKNOWN_LOCALE
2019-06-27,309,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,184,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Tablet,iPad,Apple,184,UNKNOWN_LOCALE
2019-06-27,109,false,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,182,UNKNOWN_LOCALE
2019-06-27,117,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Tablet,iPad,Apple,175,UNKNOWN_LOCALE
2019-06-27,114,true,Browser,Chrome Headless,Blink,Linux,Linux,Desktop,unknown,unknown,175,UNKNOWN_LOCALE
2019-06-27,801,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,172,UNKNOWN_LOCALE
2019-06-27,112,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,172,UNKNOWN_LOCALE
2019-06-27,103,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,170,UNKNOWN_LOCALE
2019-06-27,116,false,Browser,Microsoft Edge,EdgeHTML/Blink,Windows 10,Windows,Desktop,unknown,unknown,168,UNKNOWN_LOCALE
2019-06-27,303,false,Browser,Firefox,Gecko,Windows 7,Windows,Desktop,unknown,unknown,166,UNKNOWN_LOCALE
2019-06-27,113,false,Browser,Chrome,WebKit/Blink,macOS 10.13 High Sierra,macOS,Desktop,Mac,Apple,163,UNKNOWN_LOCALE
2019-06-27,902,true,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,158,UNKNOWN_LOCALE
2019-06-27,902,false,Browser,Microsoft Edge,EdgeHTML/Blink,Windows 10,Windows,Desktop,unknown,unknown,156,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Safari mobile,WebKit,iOS 11,iOS,Smartphone,iPhone,Apple,156,UNKNOWN_LOCALE
2019-06-27,113,false,Browser,Safari,WebKit,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,156,UNKNOWN_LOCALE
2019-06-27,109,true,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,156,UNKNOWN_LOCALE
2019-06-27,106,false,Browser,Chrome Headless,Blink,Linux,Linux,Desktop,unknown,unknown,156,UNKNOWN_LOCALE
2019-06-27,1701,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,155,UNKNOWN_LOCALE
2019-06-27,115,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,151,UNKNOWN_LOCALE
2019-06-27,112,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Tablet,iPad,Apple,151,UNKNOWN_LOCALE
2019-06-27,112,false,Browser,Safari,WebKit,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,150,UNKNOWN_LOCALE
2019-06-27,103,false,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,150,UNKNOWN_LOCALE
2019-06-27,901,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,148,UNKNOWN_LOCALE
2019-06-27,113,false,Browser,Safari,WebKit,macOS 10.13 High Sierra,macOS,Desktop,Mac,Apple,148,UNKNOWN_LOCALE
2019-06-27,113,false,Browser,IE,Trident,Windows 7,Windows,Desktop,unknown,unknown,147,UNKNOWN_LOCALE
2019-06-27,303,false,Browser,Microsoft Edge,EdgeHTML/Blink,Windows 10,Windows,Desktop,unknown,unknown,147,UNKNOWN_LOCALE
2019-06-27,902,false,Browser,Safari,WebKit,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,145,UNKNOWN_LOCALE
2019-06-27,109,false,Browser,Microsoft Edge,EdgeHTML/Blink,Windows 10,Windows,Desktop,unknown,unknown,145,UNKNOWN_LOCALE
2019-06-27,111,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,143,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone,Apple,142,UNKNOWN_LOCALE
2019-06-27,303,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Tablet,iPad,Apple,142,UNKNOWN_LOCALE
2019-06-27,904,true,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,141,UNKNOWN_LOCALE
2019-06-27,109,false,Browser,Chrome,WebKit/Blink,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,137,UNKNOWN_LOCALE
2019-06-27,112,false,Mobile browser,Chrome Mobile,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone,Apple,136,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Tablet,iPad,Apple,135,UNKNOWN_LOCALE
2019-06-27,1101,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,135,UNKNOWN_LOCALE
2019-06-27,116,false,Browser,Firefox,Gecko,Windows 7,Windows,Desktop,unknown,unknown,134,UNKNOWN_LOCALE
2019-06-27,120,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,132,UNKNOWN_LOCALE
2019-06-27,121,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,130,UNKNOWN_LOCALE
2019-06-27,303,false,Browser,IE,Trident,Windows 7,Windows,Desktop,unknown,unknown,127,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Google App,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,127,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Google App,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,124,UNKNOWN_LOCALE
2019-06-27,122,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,124,UNKNOWN_LOCALE
2019-06-27,303,false,Browser,Chrome,WebKit/Blink,Windows 8.1,Windows,Desktop,unknown,unknown,119,UNKNOWN_LOCALE
2019-06-27,303,false,Browser,Safari,WebKit,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,118,UNKNOWN_LOCALE
2019-06-27,1302,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 7,Apple,118,UNKNOWN_LOCALE
2019-06-27,305,true,Browser,Chrome Headless,Blink,Linux,Linux,Desktop,unknown,unknown,117,UNKNOWN_LOCALE
2019-06-27,904,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,117,UNKNOWN_LOCALE
2019-06-27,114,false,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,117,UNKNOWN_LOCALE
2019-06-27,109,false,Browser,IE,Trident,Windows 10,Windows,Desktop,unknown,unknown,115,UNKNOWN_LOCALE
2019-06-27,109,false,Browser,Chrome Headless,Blink,Linux,Linux,Desktop,unknown,unknown,115,UNKNOWN_LOCALE
2019-06-27,308,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,115,UNKNOWN_LOCALE
2019-06-27,112,false,Mobile browser,Safari mobile,WebKit,iOS 11,iOS,Smartphone,iPhone,Apple,115,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 7,Apple,114,UNKNOWN_LOCALE
2019-06-27,112,false,Browser,Chrome,WebKit/Blink,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,112,UNKNOWN_LOCALE
2019-06-27,121,false,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,111,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Google App,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,111,UNKNOWN_LOCALE
2019-06-27,106,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,110,UNKNOWN_LOCALE
2019-06-27,109,false,Browser,Chrome,WebKit/Blink,Windows 8.1,Windows,Desktop,unknown,unknown,109,UNKNOWN_LOCALE
2019-06-27,303,false,Browser,IE,Trident,Windows 10,Windows,Desktop,unknown,unknown,108,UNKNOWN_LOCALE
2019-06-27,1201,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,108,UNKNOWN_LOCALE
2019-06-27,113,false,Browser,IE,Trident,Windows 10,Windows,Desktop,unknown,unknown,106,UNKNOWN_LOCALE
2019-06-27,309,false,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,106,UNKNOWN_LOCALE
2019-06-27,305,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,105,UNKNOWN_LOCALE
2019-06-27,302,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,102,UNKNOWN_LOCALE
2019-06-27,109,false,Browser,Safari,WebKit,macOS 10.13 High Sierra,macOS,Desktop,Mac,Apple,102,UNKNOWN_LOCALE
2019-06-27,116,false,Browser,IE,Trident,Windows 10,Windows,Desktop,unknown,unknown,102,UNKNOWN_LOCALE
2019-06-27,305,false,Browser,Chrome Headless,Blink,Linux,Linux,Desktop,unknown,unknown,101,UNKNOWN_LOCALE
2019-06-27,1303,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,101,UNKNOWN_LOCALE
2019-06-27,109,false,Browser,IE,Trident,Windows 7,Windows,Desktop,unknown,unknown,100,UNKNOWN_LOCALE
2019-06-27,103,false,Browser,Firefox,Gecko,Windows 7,Windows,Desktop,unknown,unknown,100,UNKNOWN_LOCALE
2019-06-27,113,false,Browser,Chrome,WebKit/Blink,Windows 8.1,Windows,Desktop,unknown,unknown,100,UNKNOWN_LOCALE
2019-06-27,902,false,Browser,Firefox,Gecko,Windows 7,Windows,Desktop,unknown,unknown,99,UNKNOWN_LOCALE
2019-06-27,109,false,Browser,Firefox,Gecko,Windows 7,Windows,Desktop,unknown,unknown,99,UNKNOWN_LOCALE
2019-06-27,113,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Tablet,iPad,Apple,99,UNKNOWN_LOCALE
2019-06-27,903,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,98,UNKNOWN_LOCALE
2019-06-27,301,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,97,UNKNOWN_LOCALE
2019-06-27,1103,true,Browser,Chrome Headless,Blink,Linux,Linux,Desktop,unknown,unknown,96,UNKNOWN_LOCALE
2019-06-27,1302,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 8,Apple,96,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 7,Apple,96,UNKNOWN_LOCALE
2019-06-27,117,false,Mobile browser,Chrome Mobile,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone,Apple,96,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Safari mobile,WebKit,iOS 11,iOS,Smartphone,iPhone,Apple,95,UNKNOWN_LOCALE
2019-06-27,1101,true,Browser,Chrome Headless,Blink,Linux,Linux,Desktop,unknown,unknown,95,UNKNOWN_LOCALE
2019-06-27,1102,true,Browser,Chrome Headless,Blink,Linux,Linux,Desktop,unknown,unknown,95,UNKNOWN_LOCALE
2019-06-27,1101,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,94,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 8 Plus,Apple,94,UNKNOWN_LOCALE
2019-06-27,903,false,Mobile browser,Safari mobile,WebKit,iOS 11,iOS,Smartphone,iPhone,Apple,93,UNKNOWN_LOCALE
2019-06-27,1302,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone X,Apple,92,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Chrome Mobile,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone,Apple,91,UNKNOWN_LOCALE
2019-06-27,304,false,Browser,Chrome,WebKit/Blink,macOS 10.13 High Sierra,macOS,Desktop,Mac,Apple,90,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Chrome Mobile,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone,Apple,89,UNKNOWN_LOCALE
2019-06-27,114,false,Browser,Microsoft Edge,EdgeHTML/Blink,Windows 10,Windows,Desktop,unknown,unknown,86,UNKNOWN_LOCALE
2019-06-27,309,false,Mobile browser,Safari mobile,WebKit,iOS 11,iOS,Smartphone,iPhone,Apple,86,UNKNOWN_LOCALE
2019-06-27,309,false,Mobile browser,Chrome Mobile,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone,Apple,86,UNKNOWN_LOCALE
2019-06-27,113,false,Mobile browser,Safari mobile,WebKit,iOS 11,iOS,Smartphone,iPhone,Apple,85,UNKNOWN_LOCALE
2019-06-27,116,false,Browser,Safari,WebKit,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,85,UNKNOWN_LOCALE
2019-06-27,1302,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 6s,Apple,84,UNKNOWN_LOCALE
2019-06-27,117,false,Mobile browser,Google App,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,84,UNKNOWN_LOCALE
2019-06-27,801,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,84,UNKNOWN_LOCALE
2019-06-27,1102,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,84,UNKNOWN_LOCALE
2019-06-27,302,false,Mobile browser,Chrome Mobile,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone,Apple,83,UNKNOWN_LOCALE
2019-06-27,109,false,Browser,Chrome,WebKit/Blink,macOS 10.13 High Sierra,macOS,Desktop,Mac,Apple,83,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 6s,Apple,82,UNKNOWN_LOCALE
2019-06-27,103,true,Browser,Chrome Headless,Blink,Linux,Linux,Desktop,unknown,unknown,82,UNKNOWN_LOCALE
2019-06-27,117,false,Browser,Chrome,WebKit/Blink,macOS 10.13 High Sierra,macOS,Desktop,Mac,Apple,82,UNKNOWN_LOCALE
2019-06-27,1202,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,82,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 8,Apple,81,UNKNOWN_LOCALE
2019-06-27,116,false,Browser,Chrome,WebKit/Blink,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,80,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone 7,Apple,79,UNKNOWN_LOCALE
2019-06-27,106,false,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,78,UNKNOWN_LOCALE
2019-06-27,1302,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 8 Plus,Apple,78,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone XR,Apple,78,UNKNOWN_LOCALE
2019-06-27,309,false,Browser,IE,Trident,Windows 7,Windows,Desktop,unknown,unknown,77,UNKNOWN_LOCALE
2019-06-27,112,false,Mobile browser,Google App,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,77,UNKNOWN_LOCALE
2019-06-27,121,false,Browser,Chrome,WebKit/Blink,macOS 10.13 High Sierra,macOS,Desktop,Mac,Apple,77,UNKNOWN_LOCALE
2019-06-27,1701,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,77,UNKNOWN_LOCALE
2019-06-27,902,false,Browser,Safari,WebKit,macOS 10.13 High Sierra,macOS,Desktop,Mac,Apple,77,UNKNOWN_LOCALE
2019-06-27,114,false,Browser,IE,Trident,Windows 7,Windows,Desktop,unknown,unknown,77,UNKNOWN_LOCALE
2019-06-27,302,false,Browser,Safari,WebKit,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,77,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S8,Samsung,76,UNKNOWN_LOCALE
2019-06-27,117,false,Browser,Safari,WebKit,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,76,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Safari mobile,WebKit,iOS 10,iOS,Smartphone,iPhone,Apple,76,UNKNOWN_LOCALE
2019-06-27,106,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Tablet,iPad,Apple,75,UNKNOWN_LOCALE
2019-06-27,304,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,75,UNKNOWN_LOCALE
2019-06-27,309,true,Browser,Chrome Headless,Blink,Linux,Linux,Desktop,unknown,unknown,75,UNKNOWN_LOCALE
