business_channel_id,registered,site_id,first_time_buyer,sku_id,product_id,device_class_code,locale_code,std_revenue,num_orders,num_units,std_tax,std_shipping,std_total_discount,submit_date,std_promotional_discount
7,false,116,true,32188,19173,desktop,UNKNOWN_LOCALE,31.450000,1,1.000000,5.240000,0.000000,0.000000,2017-01-02,0.000000
7,false,116,true,32292,19272,desktop,UNKNOWN_LOCALE,0.000000,1,1.000000,0.000000,0.000000,0.000000,2017-01-02,0.000000
7,false,116,true,33034,19762,desktop,UNKNOWN_LOCALE,0.000000,2,2.000000,0.280000,1.340000,0.000000,2017-01-02,0.000000
7,false,116,true,33034,19762,smartphone,UNKNOWN_LOCALE,0.000000,1,1.000000,0.250000,1.250000,0.000000,2017-01-02,0.000000
7,false,116,true,33090,19798,desktop,UNKNOWN_LOCALE,0.000000,1,1.000000,0.000000,0.000000,0.000000,2017-01-02,0.000000
7,false,116,true,33213,19916,desktop,UNKNOWN_LOCALE,0.000000,2,2.000000,0.000000,0.000000,0.000000,2017-01-02,0.000000
7,false,116,true,33213,19916,smartphone,UNKNOWN_LOCALE,0.000000,1,1.000000,0.000000,0.000000,0.000000,2017-01-02,0.000000
7,false,116,true,33281,19983,desktop,UNKNOWN_LOCALE,66.000000,1,1.000000,11.000000,0.000000,0.000000,2017-01-02,0.000000
7,false,116,true,35541,21955,desktop,UNKNOWN_LOCALE,0.000000,2,2.000000,0.000000,0.000000,0.000000,2017-01-02,0.000000
7,false,116,true,35541,21955,smartphone,UNKNOWN_LOCALE,0.000000,1,1.000000,0.000000,0.000000,0.000000,2017-01-02,0.000000
7,false,116,true,36098,22383,desktop,UNKNOWN_LOCALE,71.950000,1,1.000000,11.990000,0.000000,0.000000,2017-01-02,0.000000
7,false,116,true,36356,22439,desktop,UNKNOWN_LOCALE,0.000000,2,2.000000,0.280000,1.340000,0.000000,2017-01-02,0.000000
7,false,116,true,36356,22439,smartphone,UNKNOWN_LOCALE,0.000000,1,1.000000,0.250000,1.250000,0.000000,2017-01-02,0.000000
7,false,116,true,37018,22788,smartphone,UNKNOWN_LOCALE,85.050000,1,1.000000,14.180000,0.000000,0.000000,2017-01-02,0.000000
7,false,116,true,39628,24584,desktop,UNKNOWN_LOCALE,0.000000,5,5.000000,0.430000,2.150000,0.000000,2017-01-02,0.000000
7,false,116,true,39628,24584,smartphone,UNKNOWN_LOCALE,0.000000,2,2.000000,0.250000,1.250000,0.000000,2017-01-02,0.000000
7,false,117,false,31344,18393,smartphone,UNKNOWN_LOCALE,44.603222,1,1.000000,7.429958,4.835928,4.835928,2017-01-02,0.000000
7,false,117,false,31468,167766,tablet,UNKNOWN_LOCALE,101.143675,1,1.000000,16.550143,4.835928,14.026539,2017-01-02,9.190611
7,false,117,false,33119,19828,desktop,UNKNOWN_LOCALE,19.367189,1,1.000000,3.169176,1.608064,3.368718,2017-01-02,1.760654
7,false,117,false,33119,19828,smartphone,UNKNOWN_LOCALE,21.127842,1,1.000000,3.521307,4.835928,4.835928,2017-01-02,0.000000
7,false,117,false,33121,19828,desktop,UNKNOWN_LOCALE,19.367189,1,1.000000,3.169176,1.608064,3.368718,2017-01-02,1.760654
7,false,117,false,33127,19828,desktop,UNKNOWN_LOCALE,19.367189,1,1.000000,3.169176,1.619801,3.380455,2017-01-02,1.760654
7,false,117,false,34760,21214,smartphone,UNKNOWN_LOCALE,29.344225,1,1.000000,4.894617,4.835928,4.835928,2017-01-02,0.000000
7,false,117,true,30385,17807,desktop,UNKNOWN_LOCALE,30.130650,1,1.000000,4.929830,4.835928,7.570810,2017-01-02,2.734882
7,false,117,true,30417,17821,tablet,UNKNOWN_LOCALE,23.134987,1,1.000000,3.779536,2.417964,4.519011,2017-01-02,2.101047
7,false,117,true,30485,17841,desktop,UNKNOWN_LOCALE,27.583572,1,1.000000,4.601174,4.835928,4.835928,2017-01-02,0.000000
7,false,117,true,30612,17900,desktop,UNKNOWN_LOCALE,42.255684,1,1.000000,7.042614,4.835928,4.835928,2017-01-02,0.000000
7,false,117,true,31235,18351,smartphone,UNKNOWN_LOCALE,35.213070,1,1.000000,5.868845,4.835928,4.835928,2017-01-02,0.000000
7,false,117,true,32188,19173,desktop,UNKNOWN_LOCALE,23.674921,1,1.000000,3.873438,4.835928,6.983925,2017-01-02,2.147997
7,false,117,true,33244,19948,smartphone,UNKNOWN_LOCALE,27.583572,1,1.000000,4.601174,4.835928,4.835928,2017-01-02,0.000000
7,false,117,true,33244,19948,tablet,UNKNOWN_LOCALE,25.282984,1,1.000000,4.143405,2.417964,4.718551,2017-01-02,2.300587
7,false,117,true,33430,20063,desktop,UNKNOWN_LOCALE,35.213070,1,1.000000,5.868845,4.835928,4.835928,2017-01-02,0.000000
7,false,117,true,33430,20063,smartphone,UNKNOWN_LOCALE,35.213070,1,1.000000,5.868845,4.835928,4.835928,2017-01-02,0.000000
7,false,117,true,33433,20063,desktop,UNKNOWN_LOCALE,35.213070,1,1.000000,5.868845,4.835928,4.835928,2017-01-02,0.000000
7,false,117,true,37334,23013,tablet,UNKNOWN_LOCALE,15.845882,1,1.000000,2.640980,4.835928,4.835928,2017-01-02,0.000000
7,false,121,false,21691,10070,smartphone,UNKNOWN_LOCALE,55.000000,2,2.000000,9.660000,3.750000,1.250000,2017-01-02,0.000000
7,false,121,false,21848,10130,smartphone,UNKNOWN_LOCALE,21.500000,1,1.000000,3.910000,1.660000,0.000000,2017-01-02,0.000000
7,false,121,false,21957,10171,smartphone,UNKNOWN_LOCALE,11.000000,1,1.000000,2.170000,1.670000,0.000000,2017-01-02,0.000000
7,false,121,false,22666,10843,smartphone,UNKNOWN_LOCALE,25.500000,1,1.000000,4.250000,1.250000,1.250000,2017-01-02,0.000000
7,false,121,false,22908,11091,smartphone,UNKNOWN_LOCALE,27.500000,1,1.000000,4.580000,1.250000,1.250000,2017-01-02,0.000000
7,false,121,false,24073,11861,desktop,UNKNOWN_LOCALE,39.500000,1,1.000000,7.080000,2.500000,0.000000,2017-01-02,0.000000
7,false,121,false,24229,11904,desktop,UNKNOWN_LOCALE,0.000000,1,1.000000,0.500000,2.500000,0.000000,2017-01-02,0.000000
7,false,121,false,24229,11904,smartphone,UNKNOWN_LOCALE,0.000000,3,3.000000,0.830000,5.420000,1.250000,2017-01-02,0.000000
7,false,121,true,21654,10032,smartphone,UNKNOWN_LOCALE,66.000000,1,2.000000,11.000000,1.660000,1.660000,2017-01-02,0.000000
7,false,121,true,21656,10038,smartphone,UNKNOWN_LOCALE,8.500000,1,1.000000,1.420000,1.000000,1.000000,2017-01-02,0.000000
7,false,121,true,21691,10070,smartphone,UNKNOWN_LOCALE,27.500000,1,1.000000,5.080000,2.500000,0.000000,2017-01-02,0.000000
7,false,121,true,21727,10079,smartphone,UNKNOWN_LOCALE,23.000000,1,1.000000,4.330000,2.500000,0.000000,2017-01-02,0.000000
7,false,121,true,21813,10127,smartphone,UNKNOWN_LOCALE,18.000000,1,1.000000,3.000000,1.000000,1.000000,2017-01-02,0.000000
7,false,121,true,21837,10129,smartphone,UNKNOWN_LOCALE,35.000000,1,1.000000,5.830000,1.660000,1.660000,2017-01-02,0.000000
7,false,121,true,22390,10585,smartphone,UNKNOWN_LOCALE,27.500000,1,1.000000,4.580000,1.670000,1.670000,2017-01-02,0.000000
7,false,121,true,22665,10842,desktop,UNKNOWN_LOCALE,51.000000,1,1.000000,8.500000,1.250000,1.250000,2017-01-02,0.000000
7,false,121,true,22665,10842,smartphone,UNKNOWN_LOCALE,51.000000,1,1.000000,8.500000,2.500000,2.500000,2017-01-02,0.000000
7,false,121,true,22666,10843,smartphone,UNKNOWN_LOCALE,25.500000,1,1.000000,4.250000,1.250000,1.250000,2017-01-02,0.000000
7,false,121,true,22973,11157,smartphone,UNKNOWN_LOCALE,20.000000,1,1.000000,3.660000,1.660000,0.000000,2017-01-02,0.000000
7,false,121,true,23054,11237,smartphone,UNKNOWN_LOCALE,23.000000,1,1.000000,3.830000,1.000000,1.000000,2017-01-02,0.000000
7,false,121,true,23595,11726,smartphone,UNKNOWN_LOCALE,27.500000,1,1.000000,4.580000,1.250000,1.250000,2017-01-02,0.000000
7,false,121,true,23673,11795,desktop,UNKNOWN_LOCALE,11.000000,1,1.000000,1.830000,1.250000,1.250000,2017-01-02,0.000000
7,false,121,true,23679,11800,smartphone,UNKNOWN_LOCALE,32.500000,1,1.000000,5.420000,1.670000,1.670000,2017-01-02,0.000000
7,false,121,true,23784,11814,smartphone,UNKNOWN_LOCALE,18.500000,1,1.000000,3.080000,1.000000,1.000000,2017-01-02,0.000000
7,false,121,true,23949,11827,tablet,UNKNOWN_LOCALE,35.000000,1,1.000000,6.160000,1.660000,0.000000,2017-01-02,0.000000
7,false,121,true,23950,11827,desktop,UNKNOWN_LOCALE,35.000000,1,1.000000,5.830000,1.250000,1.250000,2017-01-02,0.000000
7,false,121,true,23951,11827,smartphone,UNKNOWN_LOCALE,35.000000,1,1.000000,5.830000,1.250000,1.250000,2017-01-02,0.000000
7,false,121,true,24096,11885,smartphone,UNKNOWN_LOCALE,18.500000,1,1.000000,3.580000,2.500000,0.000000,2017-01-02,0.000000
7,false,121,true,24229,11904,desktop,UNKNOWN_LOCALE,0.000000,1,1.000000,0.000000,1.250000,1.250000,2017-01-02,0.000000
7,false,121,true,24229,11904,smartphone,UNKNOWN_LOCALE,0.000000,9,9.000000,1.840000,17.260000,8.090000,2017-01-02,0.000000
7,false,121,true,24229,11904,tablet,UNKNOWN_LOCALE,0.000000,1,1.000000,0.340000,1.670000,0.000000,2017-01-02,0.000000
7,false,302,false,21656,10038,tablet,UNKNOWN_LOCALE,8.216383,1,1.000000,1.373310,2.417964,2.417964,2017-01-02,0.000000
7,false,302,false,21691,10070,smartphone,UNKNOWN_LOCALE,49.497839,2,2.000000,8.181170,4.026028,6.174025,2017-01-02,2.147997
7,false,302,false,21720,10074,tablet,UNKNOWN_LOCALE,20.986990,1,1.000000,3.427405,2.417964,4.319470,2017-01-02,1.901506
7,false,302,false,21726,10079,desktop,UNKNOWN_LOCALE,20.540958,1,1.000000,3.427405,2.417964,2.417964,2017-01-02,0.000000
7,false,302,false,21726,10079,smartphone,UNKNOWN_LOCALE,82.163832,4,4.000000,13.709620,7.406483,7.406483,2017-01-02,0.000000
7,false,302,false,21727,10079,smartphone,UNKNOWN_LOCALE,20.540958,1,1.000000,3.427405,1.208982,1.208982,2017-01-02,0.000000
7,false,302,false,21728,10079,smartphone,UNKNOWN_LOCALE,18.827255,1,1.000000,3.087012,2.417964,4.131667,2017-01-02,1.713703
7,false,302,false,21729,10079,desktop,UNKNOWN_LOCALE,20.540958,1,1.000000,3.427405,4.835928,4.835928,2017-01-02,0.000000
7,false,302,false,21729,10079,smartphone,UNKNOWN_LOCALE,18.827255,1,1.000000,3.087012,2.417964,4.131667,2017-01-02,1.713703
7,false,302,false,21922,10165,smartphone,UNKNOWN_LOCALE,31.691763,1,1.000000,5.281961,2.417964,2.417964,2017-01-02,0.000000
7,false,302,false,21924,10165,desktop,UNKNOWN_LOCALE,31.691763,1,1.000000,5.281961,2.417964,2.417964,2017-01-02,0.000000
7,false,302,false,21925,10165,tablet,UNKNOWN_LOCALE,31.691763,1,1.000000,5.281961,2.417964,2.417964,2017-01-02,0.000000
7,false,302,false,21930,10165,smartphone,UNKNOWN_LOCALE,31.691763,1,1.000000,5.281961,2.417964,2.417964,2017-01-02,0.000000
7,false,302,false,21946,10166,desktop,UNKNOWN_LOCALE,25.822918,1,1.000000,4.307732,2.417964,2.417964,2017-01-02,0.000000
7,false,302,false,21957,10171,desktop,UNKNOWN_LOCALE,19.367188,2,2.000000,3.169176,4.026028,5.786682,2017-01-02,1.760654
7,false,302,false,21957,10171,smartphone,UNKNOWN_LOCALE,10.563921,1,1.000000,1.760654,0.962491,0.962491,2017-01-02,0.000000
7,false,302,false,22073,10281,smartphone,UNKNOWN_LOCALE,18.780304,2,2.000000,3.122226,2.817046,2.817046,2017-01-02,0.000000
7,false,302,false,22073,10281,tablet,UNKNOWN_LOCALE,17.993879,2,2.000000,2.969636,4.026028,4.812453,2017-01-02,0.786425
7,false,302,false,23054,11237,desktop,UNKNOWN_LOCALE,20.540958,1,1.000000,3.427405,4.835928,4.835928,2017-01-02,0.000000
7,false,302,false,23054,11237,tablet,UNKNOWN_LOCALE,20.540958,1,1.000000,3.427405,2.417964,2.417964,2017-01-02,0.000000
7,false,302,false,23256,11405,desktop,UNKNOWN_LOCALE,16.432766,1,1.000000,2.734882,1.208982,1.208982,2017-01-02,0.000000
7,false,302,false,23267,11407,smartphone,UNKNOWN_LOCALE,26.996687,1,1.000000,4.495535,1.608064,1.608064,2017-01-02,0.000000
7,false,302,false,23592,11723,smartphone,UNKNOWN_LOCALE,18.780304,1,1.000000,3.133963,1.608064,1.608064,2017-01-02,0.000000
7,false,302,false,23595,11726,smartphone,UNKNOWN_LOCALE,45.776992,2,2.000000,7.629498,2.828783,2.828783,2017-01-02,0.000000
7,false,302,false,23641,11768,desktop,UNKNOWN_LOCALE,1.549376,4,4.000000,0.000000,6.455730,14.296506,2017-01-02,7.840776
7,false,302,false,23641,11768,smartphone,UNKNOWN_LOCALE,1.936720,5,5.000000,0.000000,7.641238,17.442208,2017-01-02,9.800970
7,false,302,false,23641,11768,tablet,UNKNOWN_LOCALE,0.387344,1,1.000000,0.000000,1.608064,3.568258,2017-01-02,1.960194
7,false,302,false,23670,11792,desktop,UNKNOWN_LOCALE,44.990566,2,2.000000,7.429958,6.443992,8.404186,2017-01-02,1.960194
7,false,302,false,23677,11798,smartphone,UNKNOWN_LOCALE,45.190107,1,1.000000,7.535597,2.417964,2.417964,2017-01-02,0.000000
7,false,302,false,23755,11807,desktop,UNKNOWN_LOCALE,25.822918,1,1.000000,4.307732,4.835928,4.835928,2017-01-02,0.000000
7,false,302,false,23762,11813,desktop,UNKNOWN_LOCALE,37.560608,2,2.000000,6.267926,4.026028,4.026028,2017-01-02,0.000000
7,false,302,false,23762,11813,smartphone,UNKNOWN_LOCALE,37.560608,2,2.000000,6.267926,7.253892,7.253892,2017-01-02,0.000000
7,false,302,false,23762,11813,tablet,UNKNOWN_LOCALE,18.780304,1,1.000000,3.133963,2.417964,2.417964,2017-01-02,0.000000
7,false,302,false,23821,11816,desktop,UNKNOWN_LOCALE,70.426140,1,1.000000,11.737690,1.608064,1.608064,2017-01-02,0.000000
7,false,302,false,23875,11824,smartphone,UNKNOWN_LOCALE,17.606535,1,1.000000,2.934423,0.974228,0.974228,2017-01-02,0.000000
7,false,302,false,23924,11826,tablet,UNKNOWN_LOCALE,17.219191,1,1.000000,2.817046,2.417964,3.979077,2017-01-02,1.561113
7,false,302,false,23927,11826,tablet,UNKNOWN_LOCALE,17.219191,1,1.000000,2.817046,4.835928,6.397041,2017-01-02,1.561113
7,false,302,false,23943,11827,tablet,UNKNOWN_LOCALE,31.691763,1,1.000000,5.281961,2.417964,2.417964,2017-01-02,0.000000
7,false,302,false,23954,11827,smartphone,UNKNOWN_LOCALE,92.434309,2,3.000000,15.317685,3.380455,6.021435,2017-01-02,2.640980
7,false,302,false,23955,11827,smartphone,UNKNOWN_LOCALE,31.691763,1,1.000000,5.281961,2.417964,2.417964,2017-01-02,0.000000
7,false,302,false,23956,11827,desktop,UNKNOWN_LOCALE,29.050783,1,1.000000,4.753764,4.835928,7.476908,2017-01-02,2.640980
7,false,302,false,23956,11827,smartphone,UNKNOWN_LOCALE,92.434309,3,3.000000,15.317686,5.634092,8.275072,2017-01-02,2.640980
7,false,302,false,23961,11827,smartphone,UNKNOWN_LOCALE,31.691763,1,1.000000,5.281961,2.417964,2.417964,2017-01-02,0.000000
7,false,302,false,23962,11827,desktop,UNKNOWN_LOCALE,31.691763,1,1.000000,5.281961,1.608064,1.608064,2017-01-02,0.000000
7,false,302,false,24015,11834,smartphone,UNKNOWN_LOCALE,86.612415,2,2.000000,14.319982,4.835928,8.603726,2017-01-02,3.767798
7,false,302,false,24036,11847,desktop,UNKNOWN_LOCALE,41.081916,2,2.000000,6.854810,2.817046,2.817046,2017-01-02,0.000000
7,false,302,false,24036,11847,tablet,UNKNOWN_LOCALE,20.540958,1,1.000000,3.427405,2.417964,2.417964,2017-01-02,0.000000
7,false,302,false,24038,11847,smartphone,UNKNOWN_LOCALE,39.368213,2,2.000000,6.514417,6.044910,7.758613,2017-01-02,1.713703
7,false,302,false,24039,11847,smartphone,UNKNOWN_LOCALE,18.827255,1,1.000000,3.087012,1.208982,2.922685,2017-01-02,1.713703
7,false,302,false,24039,11847,tablet,UNKNOWN_LOCALE,20.540958,1,1.000000,3.427405,2.417964,2.417964,2017-01-02,0.000000
7,false,302,false,24041,11848,tablet,UNKNOWN_LOCALE,19.367189,1,1.000000,3.227865,4.835928,4.835928,2017-01-02,0.000000
7,false,302,false,24042,11849,desktop,UNKNOWN_LOCALE,41.081915,1,1.000000,6.843073,1.208982,1.208982,2017-01-02,0.000000
7,false,302,false,24042,11849,smartphone,UNKNOWN_LOCALE,41.081915,1,1.000000,6.843073,1.608064,1.608064,2017-01-02,0.000000
7,false,302,false,24084,11874,desktop,UNKNOWN_LOCALE,99.277382,3,3.000000,16.444503,6.443992,9.284513,2017-01-02,2.840521
7,false,302,false,24084,11874,tablet,UNKNOWN_LOCALE,68.078602,2,2.000000,11.338608,4.835928,4.835928,2017-01-02,0.000000
7,false,302,false,24221,11896,smartphone,UNKNOWN_LOCALE,53.993374,2,2.000000,8.920644,4.026028,6.373566,2017-01-02,2.347538
7,false,302,false,24591,12224,desktop,UNKNOWN_LOCALE,0.000000,12,12.000000,0.000000,24.602197,24.602197,2017-01-02,0.000000
7,false,302,false,24591,12224,smartphone,UNKNOWN_LOCALE,0.000000,20,20.000000,0.000000,39.708602,39.708602,2017-01-02,0.000000
7,false,302,false,24591,12224,tablet,UNKNOWN_LOCALE,0.000000,9,9.000000,0.000000,20.963513,20.963513,2017-01-02,0.000000
7,false,302,false,25191,12759,smartphone,UNKNOWN_LOCALE,100.944134,2,2.000000,16.831848,4.026028,4.026028,2017-01-02,0.000000
7,false,302,true,21654,10032,desktop,UNKNOWN_LOCALE,53.993374,2,2.000000,8.991070,3.392192,3.392192,2017-01-02,0.000000
7,false,302,true,21654,10032,smartphone,UNKNOWN_LOCALE,26.996687,1,1.000000,4.495535,1.208982,1.208982,2017-01-02,0.000000
7,false,302,true,21655,10033,desktop,UNKNOWN_LOCALE,10.563921,1,1.000000,1.760654,2.417964,2.417964,2017-01-02,0.000000
7,false,302,true,21691,10070,desktop,UNKNOWN_LOCALE,253.933186,10,10.000000,42.208732,24.966068,29.262062,2017-01-02,4.295994
7,false,302,true,21691,10070,smartphone,UNKNOWN_LOCALE,303.431025,12,12.000000,50.389902,21.127845,27.571836,2017-01-02,6.443991
7,false,302,true,21691,10070,tablet,UNKNOWN_LOCALE,25.822918,1,1.000000,4.307732,2.417964,2.417964,2017-01-02,0.000000
7,false,302,true,21719,10074,smartphone,UNKNOWN_LOCALE,45.776992,2,2.000000,7.629498,3.216128,3.216128,2017-01-02,0.000000
7,false,302,true,21726,10079,desktop,UNKNOWN_LOCALE,58.195468,3,3.000000,9.601429,5.634092,9.061498,2017-01-02,3.427406
7,false,302,true,21726,10079,smartphone,UNKNOWN_LOCALE,61.622874,3,3.000000,10.282215,9.671856,9.671856,2017-01-02,0.000000
7,false,302,true,21726,10079,tablet,UNKNOWN_LOCALE,20.540958,1,1.000000,3.427405,4.835928,4.835928,2017-01-02,0.000000
7,false,302,true,21727,10079,desktop,UNKNOWN_LOCALE,18.827255,1,1.000000,3.087012,0.798163,2.511866,2017-01-02,1.713703
7,false,302,true,21727,10079,smartphone,UNKNOWN_LOCALE,20.540958,1,1.000000,3.427405,0.974228,0.974228,2017-01-02,0.000000
7,false,302,true,21727,10079,tablet,UNKNOWN_LOCALE,20.540958,1,1.000000,3.427405,4.835928,4.835928,2017-01-02,0.000000
7,false,302,true,21728,10079,desktop,UNKNOWN_LOCALE,20.540958,1,1.000000,3.427405,1.208982,1.208982,2017-01-02,0.000000
7,false,302,true,21728,10079,smartphone,UNKNOWN_LOCALE,39.368213,2,2.000000,6.514417,4.026028,5.739731,2017-01-02,1.713703
7,false,302,true,21729,10079,desktop,UNKNOWN_LOCALE,18.827255,1,1.000000,3.087012,2.417964,4.131667,2017-01-02,1.713703
7,false,302,true,21786,10104,desktop,UNKNOWN_LOCALE,18.193420,1,1.000000,3.028324,2.417964,2.417964,2017-01-02,0.000000
7,false,302,true,21800,10113,desktop,UNKNOWN_LOCALE,80.990061,3,3.000000,13.486605,8.052056,8.052056,2017-01-02,0.000000
7,false,302,true,21800,10113,tablet,UNKNOWN_LOCALE,26.996687,1,1.000000,4.495535,1.208982,1.208982,2017-01-02,0.000000
7,false,302,true,21848,10130,smartphone,UNKNOWN_LOCALE,35.213070,2,2.000000,5.868846,3.216128,3.216128,2017-01-02,0.000000
7,false,302,true,21850,10130,smartphone,UNKNOWN_LOCALE,35.213070,2,2.000000,5.868846,6.443992,6.443992,2017-01-02,0.000000
7,false,302,true,21902,10156,smartphone,UNKNOWN_LOCALE,44.603222,1,1.000000,7.429958,2.417964,2.417964,2017-01-02,0.000000
7,false,302,true,21904,10158,tablet,UNKNOWN_LOCALE,21.127842,1,1.000000,3.521307,1.208982,1.208982,2017-01-02,0.000000
7,false,302,true,23947,11827,smartphone,UNKNOWN_LOCALE,31.691763,1,1.000000,5.281961,0.798163,0.798163,2017-01-02,0.000000
7,false,302,true,21906,10161,desktop,UNKNOWN_LOCALE,41.973980,2,2.000000,6.854810,3.216127,7.019139,2017-01-02,3.803012
7,false,302,true,21921,10165,smartphone,UNKNOWN_LOCALE,31.691763,1,1.000000,5.281961,2.417964,2.417964,2017-01-02,0.000000
7,false,302,true,21922,10165,smartphone,UNKNOWN_LOCALE,31.691763,1,1.000000,5.281961,2.417964,2.417964,2017-01-02,0.000000
7,false,302,true,21924,10165,smartphone,UNKNOWN_LOCALE,92.434309,3,3.000000,15.317686,4.988519,7.629499,2017-01-02,2.640980
7,false,302,true,21925,10165,desktop,UNKNOWN_LOCALE,31.691763,1,1.000000,5.281961,2.417964,2.417964,2017-01-02,0.000000
7,false,302,true,21925,10165,smartphone,UNKNOWN_LOCALE,29.050783,1,1.000000,4.753764,2.417964,5.058944,2017-01-02,2.640980
7,false,302,true,21929,10165,desktop,UNKNOWN_LOCALE,31.691763,1,1.000000,5.281961,1.208982,1.208982,2017-01-02,0.000000
7,false,302,true,21946,10166,desktop,UNKNOWN_LOCALE,25.822918,1,1.000000,4.307732,1.608064,1.608064,2017-01-02,0.000000
7,false,302,true,21946,10166,smartphone,UNKNOWN_LOCALE,77.468754,3,3.000000,12.923196,7.253893,7.253893,2017-01-02,0.000000
7,false,302,true,21955,10169,desktop,UNKNOWN_LOCALE,23.674921,1,1.000000,3.873438,0.809901,2.957898,2017-01-02,2.147997
7,false,302,true,21957,10171,desktop,UNKNOWN_LOCALE,31.691763,3,3.000000,5.281962,7.253892,7.253892,2017-01-02,0.000000
7,false,302,true,21957,10171,smartphone,UNKNOWN_LOCALE,73.947447,7,7.000000,12.324578,18.533812,18.533812,2017-01-02,0.000000
7,false,302,true,21957,10171,tablet,UNKNOWN_LOCALE,21.127842,2,2.000000,3.521308,2.417964,2.417964,2017-01-02,0.000000
7,false,302,true,22073,10281,desktop,UNKNOWN_LOCALE,18.780304,2,2.000000,3.122226,4.026028,4.026028,2017-01-02,0.000000
7,false,302,true,22073,10281,smartphone,UNKNOWN_LOCALE,27.384031,3,3.000000,4.530749,8.861956,9.648381,2017-01-02,0.786425
7,false,302,true,22073,10281,tablet,UNKNOWN_LOCALE,18.780304,2,2.000000,3.122226,3.626946,3.626946,2017-01-02,0.000000
7,false,302,true,22390,10585,smartphone,UNKNOWN_LOCALE,77.468754,3,3.000000,12.923196,7.253892,7.253892,2017-01-02,0.000000
7,false,302,true,22413,10601,smartphone,UNKNOWN_LOCALE,26.996687,1,1.000000,4.495535,0.598622,0.598622,2017-01-02,0.000000
7,false,302,true,22419,10603,smartphone,UNKNOWN_LOCALE,17.219191,1,1.000000,2.817046,2.417964,3.979077,2017-01-02,1.561113
7,false,302,true,22459,10638,desktop,UNKNOWN_LOCALE,28.123506,2,2.000000,4.636388,1.948456,3.169176,2017-01-02,1.220720
7,false,302,true,22463,10639,desktop,UNKNOWN_LOCALE,11.737690,1,1.000000,1.960194,2.417964,2.417964,2017-01-02,0.000000
7,false,302,true,22652,10826,desktop,UNKNOWN_LOCALE,53.993374,2,2.000000,8.991070,4.835928,4.835928,2017-01-02,0.000000
7,false,302,true,22652,10826,smartphone,UNKNOWN_LOCALE,51.739738,2,2.000000,8.545038,3.626946,5.880582,2017-01-02,2.253636
7,false,302,true,22652,10826,tablet,UNKNOWN_LOCALE,26.996687,1,1.000000,4.495535,2.417964,2.417964,2017-01-02,0.000000
7,false,302,true,22663,10840,desktop,UNKNOWN_LOCALE,17.606535,1,1.000000,2.934423,0.962491,0.962491,2017-01-02,0.000000
7,false,302,true,22666,10843,desktop,UNKNOWN_LOCALE,21.127842,1,1.000000,3.521307,0.962491,0.962491,2017-01-02,0.000000
7,false,302,true,22666,10843,smartphone,UNKNOWN_LOCALE,42.255684,2,2.000000,7.042614,4.835928,4.835928,2017-01-02,0.000000
7,false,302,true,22671,10848,smartphone,UNKNOWN_LOCALE,8.603727,1,1.000000,1.408523,1.608064,2.394489,2017-01-02,0.786425
7,false,302,true,22681,10861,tablet,UNKNOWN_LOCALE,9.390152,1,1.000000,1.561113,1.208982,1.208982,2017-01-02,0.000000
7,false,302,true,22908,11091,desktop,UNKNOWN_LOCALE,20.986990,1,1.000000,3.427405,1.608064,3.509570,2017-01-02,1.901506
7,false,302,true,22908,11091,smartphone,UNKNOWN_LOCALE,45.776992,2,2.000000,7.629498,2.007145,2.007145,2017-01-02,0.000000
7,false,302,true,22973,11157,desktop,UNKNOWN_LOCALE,18.193420,1,1.000000,3.028324,1.208982,1.208982,2017-01-02,0.000000
7,false,302,true,23008,11190,desktop,UNKNOWN_LOCALE,14.085228,1,1.000000,2.347538,2.417964,2.417964,2017-01-02,0.000000
7,false,302,true,23054,11237,desktop,UNKNOWN_LOCALE,20.540958,1,1.000000,3.427405,1.208982,1.208982,2017-01-02,0.000000
7,false,302,true,23054,11237,smartphone,UNKNOWN_LOCALE,59.909171,3,3.000000,9.941822,4.824192,6.537895,2017-01-02,1.713703
7,false,302,true,23070,11248,tablet,UNKNOWN_LOCALE,16.432766,1,1.000000,2.734882,1.208982,1.208982,2017-01-02,0.000000
7,false,302,true,23074,11248,desktop,UNKNOWN_LOCALE,32.865532,2,2.000000,5.469764,6.443992,6.443992,2017-01-02,0.000000
7,false,302,true,23074,11248,smartphone,UNKNOWN_LOCALE,16.432766,1,1.000000,2.734882,4.835928,4.835928,2017-01-02,0.000000
7,false,302,true,23074,11248,tablet,UNKNOWN_LOCALE,16.432766,1,1.000000,2.734882,2.417964,2.417964,2017-01-02,0.000000
7,false,302,true,23075,11248,tablet,UNKNOWN_LOCALE,16.432766,1,1.000000,2.734882,1.208982,1.208982,2017-01-02,0.000000
7,false,302,true,23265,11407,desktop,UNKNOWN_LOCALE,51.739738,2,2.000000,8.545038,2.570555,4.824191,2017-01-02,2.253636
7,false,302,true,23265,11407,smartphone,UNKNOWN_LOCALE,51.739738,2,2.000000,8.545038,4.835928,7.089564,2017-01-02,2.253636
7,false,302,true,23266,11407,smartphone,UNKNOWN_LOCALE,26.996687,1,1.000000,4.495535,1.608064,1.608064,2017-01-02,0.000000
7,false,302,true,23315,11446,smartphone,UNKNOWN_LOCALE,17.606535,1,1.000000,2.934423,4.835928,4.835928,2017-01-02,0.000000
