site_id,date,best_practices_score,score_cache_hit_rate,score_avg_response,score_error_rate,score_includes_ps,score_coupons,score_api_ratio,avg_response_time_ms,cache_hit_rate,error_rate,total_requests,product_show_include_count,coupon_count,api_requests,api_ratio
106,2019-01-09,26,1,5,5,5,5,5,164.0117468646944,4.8142888091856634e-05,0.0,41543,0.0,0.0,0.0,0.0
107,2018-10-19,26,1,5,5,5,5,5,277.8082191780822,0.0,0.0,73,0.0,0.0,0.0,0.0
107,2018-10-20,26,1,5,5,5,5,5,30.12159329140461,0.0041928721174004195,0.0,477,0.0,0.0,0.0,0.0
107,2018-10-21,26,1,5,5,5,5,5,95.13821138211382,0.0023228803716608595,0.0,1722,1.0,0.0,0.0,0.0
107,2018-10-22,24,1,3,5,5,5,5,306.11755485893417,0.004702194357366771,0.0,638,1.0,0.0,0.0,0.0
107,2018-10-23,26,1,5,5,5,5,5,298.3097694840834,0.0002195389681668496,0.0,9110,0.0,0.0,0.0,0.0
107,2018-10-24,24,1,3,5,5,5,5,488.78514504303473,0.000637551801083838,0.0,3137,0.0,0.0,0.0,0.0
107,2018-10-25,26,1,5,5,5,5,5,198.26582278481013,0.02531645569620253,0.0,158,0.0,0.0,0.0,0.0
107,2018-10-26,26,1,5,5,5,5,5,73.66734279918865,0.0010141987829614604,0.0,986,0.0,0.0,0.0,0.0
107,2018-10-28,26,1,5,5,5,5,5,145.0845864661654,0.0018796992481203006,0.0,532,0.0,0.0,0.0,0.0
107,2018-10-30,26,1,5,5,5,5,5,116.90389506090216,0.0,0.0,7471,1.0,0.0,0.0,0.0
107,2018-11-01,24,1,3,5,5,5,5,396.2778947368421,0.00631578947368421,0.0,475,0.0,0.0,0.0,0.0
107,2018-11-03,24,1,3,5,5,5,5,474.61421319796955,0.01015228426395939,0.0,197,0.0,0.0,0.0,0.0
107,2018-11-05,23,1,2,5,5,5,5,664.0307692307692,0.0,0.0,65,0.0,0.0,0.0,0.0
107,2018-11-07,26,1,5,5,5,5,5,25.207409857757195,0.0016539861065167053,0.0,3023,0.0,0.0,0.0,0.0
107,2018-11-09,22,1,1,5,5,5,5,808.438596491228,0.017543859649122806,0.0,57,0.0,0.0,0.0,0.0
107,2018-11-11,26,1,5,5,5,5,5,27.0,0.0,0.0,3,0.0,0.0,0.0,0.0
107,2018-11-13,26,1,5,5,5,5,5,299.54545454545456,0.0,0.0,11,0.0,0.0,0.0,0.0
107,2019-01-05,24,1,3,5,5,5,5,360.84415584415586,0.012987012987012988,0.0,77,0.0,0.0,0.0,0.0
107,2019-01-07,26,1,5,5,5,5,5,137.25,0.125,0.0,8,0.0,0.0,0.0,0.0
107,2019-01-09,26,1,5,5,5,5,5,117.23148148148148,0.004629629629629629,0.0,216,0.0,0.0,0.0,0.0
107,2019-01-11,26,1,5,5,5,5,5,22.0,0.0,0.0,1,0.0,0.0,0.0,0.0
109,2018-10-19,26,1,5,5,5,5,5,121.97390023153021,0.0004209640075773521,0.0,9502,0.0,0.0,0.0,0.0
109,2018-10-20,26,1,5,5,5,5,5,246.67543395280154,0.0002228971051238472,0.0,35891,0.0,0.0,0.0,0.0
109,2018-10-21,22,1,1,5,5,5,5,2140.8029017857143,0.00026041666666666666,0.0,26880,0.0,0.0,0.0,0.0
109,2018-10-22,22,1,1,5,5,5,5,1901.2401286590014,0.0001357603099512307,0.0,95757,1.0,0.0,0.0,0.0
109,2018-10-23,26,1,5,5,5,5,5,160.7761253697929,0.00011993283761093787,0.0,25014,0.0,0.0,0.0,0.0
109,2018-10-24,26,1,5,5,5,5,5,176.4123692468619,0.00031380753138075313,0.0,38240,0.0,0.0,0.0,0.0
109,2018-10-25,23,1,2,5,5,5,5,652.2078927649654,0.0005411705936225127,0.0,24022,0.0,0.0,0.0,0.0
109,2018-10-26,23,1,2,5,5,5,5,698.6366724738676,0.00043554006968641115,0.0,11480,0.0,0.0,0.0,0.0
109,2018-10-28,26,1,5,5,5,5,5,139.2889376845612,2.523914085964514e-05,0.0,39621,1.0,0.0,0.0,0.0
109,2018-10-30,26,1,5,5,5,5,5,283.8189102564103,0.00015508684863523573,0.0,19344,0.0,0.0,0.0,0.0
109,2018-11-01,24,1,3,5,5,5,5,422.1911127847863,0.00018828845791752966,0.0,10622,0.0,0.0,0.0,0.0
109,2018-11-03,26,1,5,5,5,5,5,120.53644099149093,0.0005549389567147614,0.0,10812,0.0,0.0,0.0,0.0
109,2018-11-05,26,1,5,5,5,5,5,154.75785582255082,0.0018484288354898336,0.0,1082,0.0,0.0,0.0,0.0
109,2018-11-07,26,1,5,5,5,5,5,194.15317862714508,9.750390015600624e-05,0.0,10256,0.0,0.0,0.0,0.0
109,2018-11-09,26,1,5,5,5,5,5,88.0187717886833,0.00040225261464199515,0.0,7458,0.0,0.0,0.0,0.0
109,2018-11-11,24,1,3,5,5,5,5,442.6502919958777,0.0013740982480247338,0.0,2911,0.0,0.0,0.0,0.0
109,2018-11-13,26,1,5,5,5,5,5,126.9103448275862,0.006896551724137931,0.0,145,0.0,0.0,0.0,0.0
109,2018-11-15,27,2,5,5,5,5,5,78.33333333333333,0.3333333333333333,0.0,3,0.0,0.0,0.0,0.0
109,2018-11-17,26,1,5,5,5,5,5,189.16666666666666,0.0,0.0,6,0.0,0.0,0.0,0.0
109,2019-01-05,23,1,2,5,5,5,5,510.968115942029,0.0001260239445494644,0.0,7935,0.0,0.0,0.0,0.0
109,2019-01-07,22,1,1,5,5,5,5,1202.8604060913706,0.001692047377326565,0.0,1182,0.0,0.0,0.0,0.0
109,2019-01-09,26,1,5,5,5,5,5,145.53544575725027,0.0005370569280343716,0.0,3724,0.0,0.0,0.0,0.0
109,2019-01-11,26,1,5,5,5,5,5,90.5606372045221,0.0,0.0,5838,0.0,0.0,0.0,0.0
111,2018-10-19,26,1,5,5,5,5,5,245.3585426442175,0.0002760143527463428,0.0,3623,0.0,0.0,0.0,0.0
111,2018-10-20,26,1,5,5,5,5,5,261.168044077135,0.0,0.0,2904,0.0,0.0,0.0,0.0
111,2018-10-21,26,1,5,5,5,5,5,43.34204315576534,0.0,0.0,29660,0.0,0.0,0.0,0.0
111,2018-10-22,24,1,3,5,5,5,5,337.1964740265862,9.427736400490242e-05,0.0,10607,0.0,0.0,0.0,0.0
111,2018-10-23,26,1,5,5,5,5,5,62.94732824427481,0.0,0.0,1310,0.0,0.0,0.0,0.0
111,2018-10-24,26,1,5,5,5,5,5,101.72477064220183,0.0,0.0,109,0.0,0.0,0.0,0.0
111,2018-10-25,26,1,5,5,5,5,5,214.84014869888475,0.0,0.0,269,0.0,0.0,0.0,0.0
111,2018-10-26,26,1,5,5,5,5,5,287.8043352601156,0.0,0.0,3460,0.0,0.0,0.0,0.0
111,2018-10-28,26,1,5,5,5,5,5,108.09787258312896,0.0,0.0,35066,0.0,0.0,0.0,0.0
111,2018-10-30,26,1,5,5,5,5,5,151.01924025653676,0.0,0.0,4054,0.0,0.0,0.0,0.0
111,2018-11-01,26,1,5,5,5,5,5,101.69843370836091,0.0,0.0,4533,0.0,0.0,0.0,0.0
111,2018-11-03,22,1,1,5,5,5,5,2632.2972972972975,0.0,0.0,111,0.0,0.0,0.0,0.0
111,2018-11-05,26,1,5,5,5,5,5,152.6241266884024,0.0,0.0,2147,0.0,0.0,0.0,0.0
